unit_id,region_name,classification,group_name,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
EEZ_016,American Samoa,commercial,Molluscs,1,1,1.8386765019000002,1.8386765019000002,0.0,1.0,16.982436524617444,31.2252069828224,2.23,16.982436524617444,31.2252069828224,0.0,1.0,0.0
EEZ_016,American Samoa,commercial,Other fishes & inverts,18,18,526.2374961508,526.2374961508,0.0,1.0,213.34564198819098,112270.4764545506,3.295949467149732,197.67396208436145,104023.45086148255,8247.025593068058,1.0792804461375713,0.07928044613757126
EEZ_016,American Samoa,commercial,Perch-likes,67,67,226.48200646260005,226.48200646260005,0.0,1.0,1407.0403158375434,318669.3139046573,3.962347349284468,916.9535775699269,207673.48608109643,110995.82782356089,1.5344727914868104,0.5344727914868105
EEZ_016,American Samoa,commercial,Scorpionfishes,1,1,0.505636038,0.505636038,0.0,1.0,831.7637711026708,420.56973777229337,3.92,831.7637711026708,420.56973777229337,0.0,1.0,0.0
EEZ_016,American Samoa,commercial,Sharks & rays,10,10,1883.5732064850001,1883.5732064850001,0.0,1.0,2320.1882795484526,4370244.477357995,4.36090699615099,2295.6569821878725,4324037.982929289,46206.494428705424,1.0106859594229103,0.010685959422910332
EEZ_016,American Samoa,commercial,Tuna & billfishes,9,9,2959.1351610353004,2959.1351610353004,0.0,1.0,2300.4698441379082,6807401.202689881,4.353997688003611,2259.4237419920805,6685940.2386067165,121460.96408316493,1.0181666242515617,0.01816662425156169
EEZ_024,Angola,commercial,Cod-likes,2,2,12522.0648222317,12522.0648222317,0.0,1.0,2802.7787220264318,35096576.8395867,4.444893474717754,2785.4378628083437,34879433.47638461,217143.36320208758,1.0062255415744956,0.006225541574495646
EEZ_024,Angola,commercial,Crustaceans,7,7,2168.3382436945003,2168.3382436945003,0.0,1.0,393.51766914047016,853279.4115668006,3.435595346377362,272.643624362085,591183.5976037865,262095.81396301405,1.4433408082114478,0.44334080821144783
EEZ_024,Angola,commercial,Flatfishes,5,5,17609.7235197956,17609.7235197956,0.0,1.0,333.0800549446042,5865447.677532808,3.513285678210124,326.0511063687083,5741669.836476419,123777.8410563888,1.0215578123754239,0.021557812375423785
EEZ_024,Angola,commercial,Herring-likes,6,6,207170.3290474219,207170.3290474219,0.0,1.0,70.01292373766748,14504600.448304627,2.814896252965661,65.29745472920558,13527695.182208655,976905.2660959717,1.072215203915947,0.07221520391594699
EEZ_024,Angola,commercial,Molluscs,4,4,258.4002015359,258.4002015359,0.0,1.0,10.879760783226379,2811.3323790480777,2.0339773827964693,10.813776338084855,2794.2819851252734,17.050393922804233,1.0061018873591028,0.006101887359102674
EEZ_024,Angola,commercial,Other fishes & inverts,16,16,209568.68603541632,209568.68603541632,0.0,1.0,270.73217772106887,56736986.75251122,3.320926384623894,209.3757522003457,43878601.27630337,12858385.476207845,1.2930445616358335,0.2930445616358335
EEZ_024,Angola,commercial,Perch-likes,51,51,157574.8295160107,157574.8295160107,0.0,1.0,630.3123035634721,99321353.7758581,3.645481836140419,442.0606278194284,69657628.0643871,29663725.711471006,1.4258503560306668,0.4258503560306667
EEZ_024,Angola,commercial,Scorpionfishes,3,3,37.713219298,37.713219298,0.0,1.0,978.2772694582146,36893.985197326285,3.9329066789154163,856.8537049472545,32314.711680979595,4579.27351634669,1.1417086298511536,0.14170862985115368
EEZ_024,Angola,commercial,Sharks & rays,11,11,5201.058814432799,5201.058814432799,0.0,1.0,814.9074011487457,4238381.321691209,3.795818976488502,624.912161320519,3250204.9048823365,988176.416808873,1.304035113393765,0.30403511339376516
EEZ_024,Angola,commercial,Tuna & billfishes,15,15,7625.8635972683005,7625.8635972683005,0.0,1.0,2837.0179682120493,21634712.048584342,4.451320732566084,2826.9669589361765,21558064.42283166,76647.62575268373,1.0035554038734344,0.003555403873434387
EEZ_028,Antigua & Barbuda,commercial,Crustaceans,3,3,420.484673326,420.484673326,0.0,1.0,158.95392470630216,66837.68910401507,3.2009556523476146,158.83845436304716,66789.13559445264,48.55350956242182,1.00072696718007,0.0007269671800701456
EEZ_028,Antigua & Barbuda,commercial,Molluscs,1,1,1583.0,1583.0,0.0,1.0,15.48816618912481,24517.767077384575,2.19,15.488166189124811,24517.767077384575,0.0,1.0,0.0
