system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,204,Benin,35584.088104343435,35727.892477829584,100.4041254986343,common mask,1,10834288.130493838,10904473.449804151,10904473.449804151,10834288.130493838,10834288.130493838,10834288.130493838,10834288.130493838,10834288.130493838,,,Antoine-Morel,Antoine-Morel,834.1644471089322
EEZ,eez,212,Dominica,28650.922182044953,28698.997053507137,100.16779519750436,common mask,1,5617488.2825775165,5626760.606606886,5626760.606606886,5617488.2825775165,5617488.2825775165,5617488.2825775165,5617488.2825775165,5617488.2825775165,,,Antoine-Morel,Antoine-Morel,537.1687081688996
EEZ,eez,214,Dominican Republic,377739.6874504913,378319.8617902955,100.15359104671263,common mask,1,54758085.754206866,54912821.82571493,54912821.82571493,54758085.754206866,54758085.754206866,54758085.754206866,54758085.754206866,54758085.754206866,,,Antoine-Morel,Antoine-Morel,397.1575074989028
EEZ,eez,218,Ecuador (mainland),234819.79211717544,235146.155233158,100.13898450085489,common mask,1,86853554.94931468,87062729.67883413,87062729.67883413,86853554.94931468,86853554.94931468,86853554.94931468,86853554.94931468,86853554.94931468,,,Antoine-Morel,Antoine-Morel,1013.3513147302153
EEZ,eez,222,El Salvador,94266.6763790318,94453.47474204628,100.1981594877318,common mask,1,48488345.7934557,48682931.142977476,48682931.142977476,48488345.793455705,48488345.793455705,48488345.793455705,48488345.793455705,48488345.793455705,,,Antoine-Morel,Antoine-Morel,1409.244370318315
EEZ,eez,233,Estonia,35396.16410637775,35956.52930893289,101.58312409466474,common mask,1,21848976.65172429,19942180.215249382,19942180.215249382,21848976.65172429,21848976.65172429,21848976.65172429,21848976.65172429,21848976.65172429,,,Antoine-Morel,Antoine-Morel,1691.149634882
EEZ,eez,234,Faeroe Isl. (Denmark),270090.78742456296,270276.79725624813,100.06886937294637,common mask,1,36070779.79816069,35890389.1421617,35890389.1421617,36070779.79816069,36070779.79816069,36070779.79816069,36070779.79816069,36070779.79816069,,,Antoine-Morel,Antoine-Morel,365.89198463178957
EEZ,eez,246,Finland,78112.94981574234,80712.77212784474,103.32828592216147,common mask,1,40230190.93317179,36705392.289083056,36705392.289083056,40230190.93317179,40230190.93317179,40230190.93317179,40230190.93317179,40230190.93317179,,,Antoine-Morel,Antoine-Morel,1411.0298157573754
EEZ,eez,251,Mozambique Channel Isl. (France),310624.7260866524,310631.3758495317,100.00214077062154,common mask,1,52889351.77108969,52892601.73540126,52892601.73540126,52889351.77108969,52889351.77108969,52889351.77108969,52889351.77108969,52889351.77108969,,,Antoine-Morel,Antoine-Morel,466.4867972519407
EEZ,eez,252,Tromelin Isl. (France),274361.93953387893,274361.9010024383,99.99998595598183,common mask,1,38430914.76654842,38430850.42289044,38430850.42289044,38430914.76654842,38430914.76654842,38430914.76654842,38430914.76654842,38430914.76654842,,,Antoine-Morel,Antoine-Morel,383.7637888895186
EEZ,eez,254,French Guiana,131558.1950030061,131664.0511870905,100.0804633904273,common mask,1,77639308.37789842,77764023.31611137,77764023.31611137,77639308.37789842,77639308.37789842,77639308.37789842,77639308.37789842,77639308.37789842,,,Antoine-Morel,Antoine-Morel,1616.8543047218761
EEZ,eez,262,Djibouti,7482.761367850676,7565.279459868594,101.10277594007545,common mask,1,4030622.3575231084,4085564.0261800275,4085564.0261800275,4030622.3575231084,4030622.3575231084,4030622.3575231084,4030622.3575231084,4030622.3575231084,,,Antoine-Morel,Antoine-Morel,1475.7654877195775
EEZ,eez,266,Gabon,200123.78894373312,200570.5975976965,100.22326613758497,common mask,1,129506806.01407458,129861872.1416718,129861872.1416718,129506806.01407458,129506806.01407458,129506806.01407458,129506806.01407458,129506806.01407458,,,Antoine-Morel,Antoine-Morel,1772.9684663406383
EEZ,eez,268,Georgia,22609.280343790855,22739.32879812642,100.57519944181364,common mask,1,8479984.200260174,8533598.095090905,8533598.095090905,8479984.200260174,8479984.200260174,8479984.200260174,8479984.200260174,8479984.200260174,,,Antoine-Morel,Antoine-Morel,1027.5795192106027
