system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,945,Mexico (Pacific),2348217.9749331507,2351755.505018114,100.15064743233916,common mask,1,571846793.658857,574888475.0723683,574888475.0723683,571846793.658857,571846793.658857,571846793.658857,571846793.658857,571846793.658857,,,Antoine-Morel,Antoine-Morel,667.1882938445874
EEZ,eez,946,Morocco (Central),261500.81381537853,261923.1275268883,100.1614961366078,common mask,1,57895855.23920059,58224054.430483215,58224054.430483215,57895855.23920059,57895855.23920059,57895855.23920059,57895855.23920059,57895855.23920059,,,Antoine-Morel,Antoine-Morel,606.5708904036065
EEZ,eez,947,Morocco (Mediterranean),18204.66848937715,18324.5928502982,100.6587560822161,common mask,1,4322734.855157918,4359489.372211256,4359489.372211256,4322734.855157918,4322734.855157918,4322734.855157918,4322734.855157918,4322734.855157918,,,Antoine-Morel,Antoine-Morel,650.5534115671597
EEZ,eez,948,Morocco (South),284134.314910223,284428.69156763284,100.103604753795,common mask,1,140731272.47509575,141031481.4904765,141031481.4904765,140731272.47509575,140731272.47509575,140731272.47509575,140731272.47509575,140731272.47509575,,,Antoine-Morel,Antoine-Morel,1356.9819266306542
EEZ,eez,949,Nicaragua (Caribbean),167247.02028621468,167543.7539647088,100.17742240070186,common mask,1,32673101.50320532,32140548.637074042,32140548.637074042,32673101.50320532,32673101.50320532,32673101.50320532,32673101.50320532,32673101.50320532,,,Antoine-Morel,Antoine-Morel,535.2283492461269
EEZ,eez,950,Nicaragua (Pacific),61528.666922293516,61676.63475527268,100.24048600494797,common mask,1,34857703.654268496,35020102.39144951,35020102.39144951,34857703.654268496,34857703.654268496,34857703.654268496,34857703.654268496,34857703.654268496,,,Antoine-Morel,Antoine-Morel,1552.1311078868432
EEZ,eez,951,Panama (Caribbean),142313.45853921745,142699.73749354196,100.2714282670729,common mask,1,27513672.97925928,27715174.90606204,27715174.90606204,27513672.97925928,27513672.97925928,27513672.97925928,27513672.97925928,27513672.97925928,,,Antoine-Morel,Antoine-Morel,529.6753149302521
EEZ,eez,952,Panama (Pacific),188327.11264912793,189301.7118859609,100.51750341367402,common mask,1,64547187.49174531,65310962.97119451,65310962.97119451,64547187.49174531,64547187.49174531,64547187.49174531,64547187.49174531,64547187.49174531,,,Antoine-Morel,Antoine-Morel,939.0130134682145
EEZ,eez,953,South Africa (Atlantic and Cape),746568.8360142754,747276.2820888296,100.09475965784092,common mask,1,208037297.56116924,208628239.66761392,208628239.66761392,208037297.56116924,208037297.56116924,208037297.56116924,208037297.56116924,208037297.56116924,,,Antoine-Morel,Antoine-Morel,763.446277560433
EEZ,eez,954,South Africa (Indian Ocean Coast),321485.0233609453,321690.6729182724,100.06396862758244,common mask,1,56043538.84287694,56163182.08560457,56163182.08560457,56043538.84287694,56043538.84287694,56043538.84287694,56043538.84287694,56043538.84287694,,,Antoine-Morel,Antoine-Morel,477.60838259295446
EEZ,eez,956,Thailand (Andaman Sea),118325.71739884336,119196.94922134471,100.73629963261888,common mask,1,35844188.993814886,36483158.89331197,36483158.89331197,35844188.993814886,35844188.993814886,35844188.993814886,35844188.993814886,35844188.993814886,,,Antoine-Morel,Antoine-Morel,829.9400981976297
EEZ,eez,957,Thailand (Gulf of Thailand),178373.84346651635,179115.2515007885,100.41564840442052,common mask,1,65762824.334709264,66287175.8547591,66287175.8547591,65762824.334709264,65762824.334709264,65762824.334709264,65762824.334709264,65762824.334709264,,,Antoine-Morel,Antoine-Morel,1010.0815117479829
EEZ,eez,958,"USA (Alaska, Arctic)",497138.6794204729,468603.56373212306,94.26012964398306,common mask,1,35083378.24796355,18557592.484826967,18557592.484826967,35083378.24796355,35083378.24796355,35083378.24796355,35083378.24796355,35083378.24796355,,,Antoine-Morel,Antoine-Morel,193.3441280952365
