cohort,year,functional_group,tl
eez,1966,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1966,Small to medium flatfishes (<90 cm),3.6305797101449273
eez,1966,Small to medium rays (<90 cm),3.7861904761904763
eez,1966,Small to medium sharks (<90 cm),3.9246666666666665
eez,1967,Cephalopods,3.8619444444444446
eez,1967,Jellyfish,3.2199999999999998
eez,1967,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1967,Large bathypelagics (>=90 cm),3.9125
eez,1967,Large benthopelagics (>=90 cm),3.936326530612245
eez,1967,Large demersals (>=90 cm),3.9775316455696204
eez,1967,Large flatfishes (>=90 cm),4.02625
eez,1967,Large pelagics (>=90 cm),4.292753623188406
eez,1967,Large rays (>=90 cm),3.718260869565217
eez,1967,Large reef assoc. fish (>=90 cm),3.810512820512821
eez,1967,Large sharks (>=90 cm),4.208844155844156
eez,1967,"Lobsters, crabs",3.1621111111111113
eez,1967,Medium bathydemersals (30 - 89 cm),3.8556666666666666
eez,1967,Medium bathypelagics (30 - 89 cm),3.7990000000000004
eez,1967,Medium benthopelagics (30 - 89 cm),3.670194174757282
eez,1967,Medium demersals (30 - 89 cm),3.642775330396476
eez,1967,Medium pelagics (30 - 89 cm),3.5893877551020408
eez,1967,Medium reef assoc. fish (30 - 89 cm),3.4873170731707317
eez,1967,Other demersal invertebrates,2.1659358974358978
eez,1967,Shrimps,2.8982758620689655
eez,1967,Small bathydemersals (<30 cm),3.5033333333333334
eez,1967,Small bathypelagics (<30 cm),3.495
eez,1967,Small benthopelagics (<30 cm),3.511052631578947
eez,1967,Small demersals (<30 cm),3.4358064516129034
eez,1967,Small pelagics (<30 cm),3.2964957264957264
eez,1967,Small reef assoc. fish (<30 cm),3.2839534883720933
eez,1967,Small to medium flatfishes (<90 cm),3.6305797101449273
eez,1967,Small to medium rays (<90 cm),3.786190476190476
eez,1967,Small to medium sharks (<90 cm),3.9246666666666665
eez,1968,Cephalopods,3.8619444444444446
eez,1968,Jellyfish,3.2199999999999998
eez,1968,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1968,Large bathypelagics (>=90 cm),3.9125
eez,1968,Large benthopelagics (>=90 cm),3.936326530612245
eez,1968,Large demersals (>=90 cm),3.983525641025641
eez,1968,Large flatfishes (>=90 cm),4.02625
eez,1968,Large pelagics (>=90 cm),4.292753623188406
eez,1968,Large rays (>=90 cm),3.718260869565217
eez,1968,Large reef assoc. fish (>=90 cm),3.8062025316455697
eez,1968,Large sharks (>=90 cm),4.208844155844156
eez,1968,"Lobsters, crabs",3.14934065934066
eez,1968,Medium bathydemersals (30 - 89 cm),3.8556666666666666
eez,1968,Medium bathypelagics (30 - 89 cm),3.7990000000000004
eez,1968,Medium benthopelagics (30 - 89 cm),3.670194174757282
eez,1968,Medium demersals (30 - 89 cm),3.646359649122807
eez,1968,Medium pelagics (30 - 89 cm),3.587575757575758
eez,1968,Medium reef assoc. fish (30 - 89 cm),3.4894758064516127
eez,1968,Other demersal invertebrates,2.1644683544303795
eez,1968,Shrimps,2.8982758620689655
eez,1968,Small bathydemersals (<30 cm),3.5033333333333334
eez,1968,Small bathypelagics (<30 cm),3.495
eez,1968,Small benthopelagics (<30 cm),3.511052631578947
eez,1968,Small demersals (<30 cm),3.4318032786885246
eez,1968,Small pelagics (<30 cm),3.2941025641025643
eez,1968,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1968,Small to medium flatfishes (<90 cm),3.6305797101449273
eez,1968,Small to medium rays (<90 cm),3.786190476190476
eez,1968,Small to medium sharks (<90 cm),3.9246666666666665
eez,1969,Cephalopods,3.8619444444444446
eez,1969,Jellyfish,3.2199999999999998
eez,1969,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1969,Large bathypelagics (>=90 cm),3.9124999999999996
eez,1969,Large benthopelagics (>=90 cm),3.936326530612245
eez,1969,Large demersals (>=90 cm),3.9835256410256408
eez,1969,Large flatfishes (>=90 cm),4.02625
eez,1969,Large pelagics (>=90 cm),4.292753623188406
eez,1969,Large rays (>=90 cm),3.718260869565217
eez,1969,Large reef assoc. fish (>=90 cm),3.8062025316455697
eez,1969,Large sharks (>=90 cm),4.208844155844156
eez,1969,"Lobsters, crabs",3.14934065934066
eez,1969,Medium bathydemersals (30 - 89 cm),3.8741379310344826
eez,1969,Medium bathypelagics (30 - 89 cm),3.7990000000000004
eez,1969,Medium benthopelagics (30 - 89 cm),3.671346153846154
eez,1969,Medium demersals (30 - 89 cm),3.646359649122807
eez,1969,Medium pelagics (30 - 89 cm),3.587575757575758
eez,1969,Medium reef assoc. fish (30 - 89 cm),3.4894758064516127
eez,1969,Other demersal invertebrates,2.166576923076923
eez,1969,Shrimps,2.9087209302325583
eez,1969,Small bathydemersals (<30 cm),3.5033333333333334
eez,1969,Small bathypelagics (<30 cm),3.495
eez,1969,Small benthopelagics (<30 cm),3.511052631578947
eez,1969,Small demersals (<30 cm),3.438095238095238
eez,1969,Small pelagics (<30 cm),3.295603448275862
eez,1969,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1969,Small to medium flatfishes (<90 cm),3.624142857142857
eez,1969,Small to medium rays (<90 cm),3.7861904761904763
eez,1969,Small to medium sharks (<90 cm),3.9246666666666665
eez,1970,Cephalopods,3.8619444444444446
eez,1970,Jellyfish,3.225
eez,1970,Large bathydemersals (>=90 cm),4.098125
eez,1970,Large bathypelagics (>=90 cm),3.9124999999999996
eez,1970,Large benthopelagics (>=90 cm),3.936326530612245
eez,1970,Large demersals (>=90 cm),3.9835256410256408
eez,1970,Large flatfishes (>=90 cm),4.02625
eez,1970,Large pelagics (>=90 cm),4.292753623188406
eez,1970,Large rays (>=90 cm),3.718260869565217
eez,1970,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1970,Large sharks (>=90 cm),4.212705128205128
eez,1970,"Lobsters, crabs",3.149285714285714
eez,1970,Medium bathydemersals (30 - 89 cm),3.8741379310344826
eez,1970,Medium bathypelagics (30 - 89 cm),3.764545454545454
eez,1970,Medium benthopelagics (30 - 89 cm),3.671346153846154
eez,1970,Medium demersals (30 - 89 cm),3.648340611353712
eez,1970,Medium pelagics (30 - 89 cm),3.5839999999999996
eez,1970,Medium reef assoc. fish (30 - 89 cm),3.4894758064516127
eez,1970,Other demersal invertebrates,2.165515923566879
eez,1970,Shrimps,2.8960227272727272
eez,1970,Small bathydemersals (<30 cm),3.5033333333333334
eez,1970,Small bathypelagics (<30 cm),3.495
eez,1970,Small benthopelagics (<30 cm),3.5110526315789476
eez,1970,Small demersals (<30 cm),3.438095238095238
eez,1970,Small pelagics (<30 cm),3.2939495798319327
eez,1970,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1970,Small to medium flatfishes (<90 cm),3.629859154929577
eez,1970,Small to medium rays (<90 cm),3.786190476190476
eez,1970,Small to medium sharks (<90 cm),3.9246666666666665
eez,1971,Cephalopods,3.8497297297297295
eez,1971,Jellyfish,3.225
eez,1971,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1971,Large bathypelagics (>=90 cm),3.9124999999999996
eez,1971,Large benthopelagics (>=90 cm),3.936326530612245
eez,1971,Large demersals (>=90 cm),3.983525641025641
eez,1971,Large flatfishes (>=90 cm),4.02625
eez,1971,Large pelagics (>=90 cm),4.292753623188406
eez,1971,Large rays (>=90 cm),3.718260869565217
eez,1971,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1971,Large sharks (>=90 cm),4.212705128205128
eez,1971,"Lobsters, crabs",3.145757575757576
eez,1971,Medium bathydemersals (30 - 89 cm),3.8741379310344826
eez,1971,Medium bathypelagics (30 - 89 cm),3.764545454545454
eez,1971,Medium benthopelagics (30 - 89 cm),3.666698113207547
eez,1971,Medium demersals (30 - 89 cm),3.6520434782608695
eez,1971,Medium pelagics (30 - 89 cm),3.5839999999999996
eez,1971,Medium reef assoc. fish (30 - 89 cm),3.489718875502008
eez,1971,Other demersal invertebrates,2.162
eez,1971,Shrimps,2.8960227272727277
eez,1971,Small bathydemersals (<30 cm),3.5033333333333334
eez,1971,Small bathypelagics (<30 cm),3.495
eez,1971,Small benthopelagics (<30 cm),3.5110526315789476
eez,1971,Small demersals (<30 cm),3.438095238095238
eez,1971,Small pelagics (<30 cm),3.2930508474576268
eez,1971,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1971,Small to medium flatfishes (<90 cm),3.629859154929577
eez,1971,Small to medium rays (<90 cm),3.7861904761904763
eez,1971,Small to medium sharks (<90 cm),3.9246666666666665
eez,1972,Cephalopods,3.844
eez,1972,Jellyfish,3.225
eez,1972,Krill,2.25
eez,1972,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1972,Large bathypelagics (>=90 cm),3.9125
eez,1972,Large benthopelagics (>=90 cm),3.936326530612245
eez,1972,Large demersals (>=90 cm),3.9835256410256408
eez,1972,Large flatfishes (>=90 cm),4.02625
eez,1972,Large pelagics (>=90 cm),4.292753623188406
eez,1972,Large rays (>=90 cm),3.718260869565217
eez,1972,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1972,Large sharks (>=90 cm),4.212705128205128
eez,1972,"Lobsters, crabs",3.146428571428572
eez,1972,Medium bathydemersals (30 - 89 cm),3.876451612903226
eez,1972,Medium bathypelagics (30 - 89 cm),3.764545454545454
eez,1972,Medium benthopelagics (30 - 89 cm),3.666698113207547
eez,1972,Medium demersals (30 - 89 cm),3.6520434782608695
eez,1972,Medium pelagics (30 - 89 cm),3.5839999999999996
eez,1972,Medium reef assoc. fish (30 - 89 cm),3.4897188755020077
eez,1972,Other demersal invertebrates,2.164418300653595
eez,1972,Shrimps,2.8908988764044947
eez,1972,Small bathydemersals (<30 cm),3.5033333333333334
eez,1972,Small bathypelagics (<30 cm),3.495
eez,1972,Small benthopelagics (<30 cm),3.5110526315789476
eez,1972,Small demersals (<30 cm),3.439375
eez,1972,Small pelagics (<30 cm),3.297058823529412
eez,1972,Small reef assoc. fish (<30 cm),3.2829545454545452
eez,1972,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1972,Small to medium rays (<90 cm),3.7861904761904763
eez,1972,Small to medium sharks (<90 cm),3.9246666666666665
eez,1973,Cephalopods,3.844
eez,1973,Jellyfish,3.225
eez,1973,Krill,2.25
eez,1973,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1973,Large bathypelagics (>=90 cm),3.936
eez,1973,Large benthopelagics (>=90 cm),3.936326530612245
eez,1973,Large demersals (>=90 cm),3.9835256410256408
eez,1973,Large flatfishes (>=90 cm),4.02625
eez,1973,Large pelagics (>=90 cm),4.292753623188406
eez,1973,Large rays (>=90 cm),3.718260869565217
eez,1973,Large reef assoc. fish (>=90 cm),3.8145
eez,1973,Large sharks (>=90 cm),4.217913580246914
eez,1973,"Lobsters, crabs",3.152727272727273
eez,1973,Medium bathydemersals (30 - 89 cm),3.895
eez,1973,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1973,Medium benthopelagics (30 - 89 cm),3.666698113207547
eez,1973,Medium demersals (30 - 89 cm),3.6444827586206894
eez,1973,Medium pelagics (30 - 89 cm),3.5839999999999996
eez,1973,Medium reef assoc. fish (30 - 89 cm),3.4897188755020077
eez,1973,Other demersal invertebrates,2.1612564102564105
eez,1973,Shrimps,2.8908988764044947
eez,1973,Small bathydemersals (<30 cm),3.5033333333333334
eez,1973,Small bathypelagics (<30 cm),3.495
eez,1973,Small benthopelagics (<30 cm),3.511052631578947
eez,1973,Small demersals (<30 cm),3.439375
eez,1973,Small pelagics (<30 cm),3.30218487394958
eez,1973,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1973,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1973,Small to medium rays (<90 cm),3.7861904761904763
eez,1973,Small to medium sharks (<90 cm),3.921875
eez,1974,Cephalopods,3.844
eez,1974,Jellyfish,3.225
eez,1974,Krill,2.25
eez,1974,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1974,Large bathypelagics (>=90 cm),3.936
eez,1974,Large benthopelagics (>=90 cm),3.936326530612245
eez,1974,Large demersals (>=90 cm),3.9885064935064936
eez,1974,Large flatfishes (>=90 cm),4.02625
eez,1974,Large pelagics (>=90 cm),4.292753623188406
eez,1974,Large rays (>=90 cm),3.718260869565217
eez,1974,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1974,Large sharks (>=90 cm),4.21659756097561
eez,1974,"Lobsters, crabs",3.1476470588235292
eez,1974,Medium bathydemersals (30 - 89 cm),3.895
eez,1974,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1974,Medium benthopelagics (30 - 89 cm),3.6608411214953267
eez,1974,Medium demersals (30 - 89 cm),3.64875
eez,1974,Medium pelagics (30 - 89 cm),3.5839999999999996
eez,1974,Medium reef assoc. fish (30 - 89 cm),3.4897188755020077
eez,1974,Other demersal invertebrates,2.1598481012658226
eez,1974,Shrimps,2.8876666666666666
eez,1974,Small bathydemersals (<30 cm),3.5033333333333334
eez,1974,Small bathypelagics (<30 cm),3.495
eez,1974,Small benthopelagics (<30 cm),3.511052631578947
eez,1974,Small demersals (<30 cm),3.439375
eez,1974,Small pelagics (<30 cm),3.2964462809917356
eez,1974,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1974,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1974,Small to medium rays (<90 cm),3.7861904761904763
eez,1974,Small to medium sharks (<90 cm),3.921875
eez,1975,Cephalopods,3.844
eez,1975,Jellyfish,3.225
eez,1975,Krill,2.25
eez,1975,Large bathydemersals (>=90 cm),4.098125
eez,1975,Large bathypelagics (>=90 cm),3.936
eez,1975,Large benthopelagics (>=90 cm),3.936326530612245
eez,1975,Large demersals (>=90 cm),3.9835256410256408
eez,1975,Large flatfishes (>=90 cm),4.02625
eez,1975,Large pelagics (>=90 cm),4.292753623188406
eez,1975,Large rays (>=90 cm),3.718260869565217
eez,1975,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1975,Large sharks (>=90 cm),4.21659756097561
eez,1975,"Lobsters, crabs",3.1527
eez,1975,Medium bathydemersals (30 - 89 cm),3.895
eez,1975,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1975,Medium benthopelagics (30 - 89 cm),3.6608411214953267
eez,1975,Medium demersals (30 - 89 cm),3.650913043478261
eez,1975,Medium pelagics (30 - 89 cm),3.5851485148514852
eez,1975,Medium reef assoc. fish (30 - 89 cm),3.489718875502008
eez,1975,Other demersal invertebrates,2.158842767295597
eez,1975,Shrimps,2.8908988764044947
eez,1975,Small bathydemersals (<30 cm),3.5033333333333334
eez,1975,Small bathypelagics (<30 cm),3.495
eez,1975,Small benthopelagics (<30 cm),3.5110526315789476
eez,1975,Small demersals (<30 cm),3.439375
eez,1975,Small pelagics (<30 cm),3.297058823529412
eez,1975,Small reef assoc. fish (<30 cm),3.2775862068965513
eez,1975,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1975,Small to medium rays (<90 cm),3.7861904761904763
eez,1975,Small to medium sharks (<90 cm),3.921875
eez,1976,Cephalopods,3.8391891891891894
eez,1976,Jellyfish,3.225
eez,1976,Krill,2.25
eez,1976,Large bathydemersals (>=90 cm),4.0981250000000005
eez,1976,Large bathypelagics (>=90 cm),3.936
eez,1976,Large benthopelagics (>=90 cm),3.936326530612245
eez,1976,Large demersals (>=90 cm),3.9838125
eez,1976,Large flatfishes (>=90 cm),4.02625
eez,1976,Large pelagics (>=90 cm),4.292753623188406
eez,1976,Large rays (>=90 cm),3.723111111111111
eez,1976,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1976,Large sharks (>=90 cm),4.211493827160494
eez,1976,"Lobsters, crabs",3.1516
eez,1976,Medium bathydemersals (30 - 89 cm),3.876451612903226
eez,1976,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1976,Medium benthopelagics (30 - 89 cm),3.6608411214953267
eez,1976,Medium demersals (30 - 89 cm),3.6556709956709956
eez,1976,Medium pelagics (30 - 89 cm),3.5851485148514852
eez,1976,Medium reef assoc. fish (30 - 89 cm),3.499094650205761
eez,1976,Other demersal invertebrates,2.1562484472049688
eez,1976,Shrimps,2.8843333333333336
eez,1976,Small bathydemersals (<30 cm),3.5033333333333334
eez,1976,Small bathypelagics (<30 cm),3.4633333333333334
eez,1976,Small benthopelagics (<30 cm),3.483888888888889
eez,1976,Small demersals (<30 cm),3.439375
eez,1976,Small pelagics (<30 cm),3.2955833333333335
eez,1976,Small reef assoc. fish (<30 cm),3.2565822784810123
eez,1976,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1976,Small to medium rays (<90 cm),3.7979999999999996
eez,1976,Small to medium sharks (<90 cm),3.921875
eez,1977,Cephalopods,3.850263157894737
eez,1977,Jellyfish,3.225
eez,1977,Krill,2.25
eez,1977,Large bathydemersals (>=90 cm),4.058333333333334
eez,1977,Large bathypelagics (>=90 cm),4.003333333333333
eez,1977,Large benthopelagics (>=90 cm),3.936326530612245
eez,1977,Large demersals (>=90 cm),3.9948076923076927
eez,1977,Large flatfishes (>=90 cm),4.02625
eez,1977,Large pelagics (>=90 cm),4.292753623188406
eez,1977,Large rays (>=90 cm),3.723111111111111
eez,1977,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1977,Large sharks (>=90 cm),4.211493827160494
eez,1977,"Lobsters, crabs",3.1532323232323236
eez,1977,Medium bathydemersals (30 - 89 cm),3.895
eez,1977,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1977,Medium benthopelagics (30 - 89 cm),3.6608411214953267
eez,1977,Medium demersals (30 - 89 cm),3.6467094017094017
eez,1977,Medium pelagics (30 - 89 cm),3.5826470588235293
eez,1977,Medium reef assoc. fish (30 - 89 cm),3.499094650205761
eez,1977,Other demersal invertebrates,2.158842767295597
eez,1977,Shrimps,2.886404494382022
eez,1977,Small bathydemersals (<30 cm),3.5033333333333334
eez,1977,Small bathypelagics (<30 cm),3.4633333333333334
eez,1977,Small benthopelagics (<30 cm),3.483888888888889
eez,1977,Small demersals (<30 cm),3.4355555555555557
eez,1977,Small pelagics (<30 cm),3.295583333333333
eez,1977,Small reef assoc. fish (<30 cm),3.2565822784810123
eez,1977,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1977,Small to medium rays (<90 cm),3.7979999999999996
eez,1977,Small to medium sharks (<90 cm),3.921875
eez,1978,Cephalopods,3.850263157894737
eez,1978,Jellyfish,3.225
eez,1978,Krill,2.25
eez,1978,Large bathydemersals (>=90 cm),4.058333333333334
eez,1978,Large bathypelagics (>=90 cm),4.003333333333333
eez,1978,Large benthopelagics (>=90 cm),3.9362
eez,1978,Large demersals (>=90 cm),3.9775316455696204
eez,1978,Large flatfishes (>=90 cm),4.02625
eez,1978,Large pelagics (>=90 cm),4.292753623188406
eez,1978,Large rays (>=90 cm),3.723111111111111
eez,1978,Large reef assoc. fish (>=90 cm),3.8145000000000002
eez,1978,Large sharks (>=90 cm),4.211493827160494
eez,1978,"Lobsters, crabs",3.1494999999999997
eez,1978,Medium bathydemersals (30 - 89 cm),3.9325
eez,1978,Medium bathypelagics (30 - 89 cm),3.7541666666666664
eez,1978,Medium benthopelagics (30 - 89 cm),3.6608411214953267
eez,1978,Medium demersals (30 - 89 cm),3.654871794871795
eez,1978,Medium pelagics (30 - 89 cm),3.584356435643564
eez,1978,Medium reef assoc. fish (30 - 89 cm),3.499094650205761
eez,1978,Other demersal invertebrates,2.1597333333333335
eez,1978,Shrimps,2.876813186813187
eez,1978,Small bathydemersals (<30 cm),3.5033333333333334
eez,1978,Small bathypelagics (<30 cm),3.4633333333333334
eez,1978,Small benthopelagics (<30 cm),3.483888888888889
eez,1978,Small demersals (<30 cm),3.4355555555555557
eez,1978,Small pelagics (<30 cm),3.2955833333333335
eez,1978,Small reef assoc. fish (<30 cm),3.2565822784810123
eez,1978,Small to medium flatfishes (<90 cm),3.629859154929578
eez,1978,Small to medium rays (<90 cm),3.7980000000000005
eez,1978,Small to medium sharks (<90 cm),3.921875
eez,1979,Cephalopods,3.850263157894737
eez,1979,Jellyfish,3.225
eez,1979,Krill,2.25
eez,1979,Large bathydemersals (>=90 cm),4.052631578947368
eez,1979,Large bathypelagics (>=90 cm),4.003333333333333
eez,1979,Large benthopelagics (>=90 cm),3.9362
