year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled,unit_id
2007,674,188232.7370397317,188232.7370397317,0.0,True,EEZ_090
2008,657,238537.3125689659,238537.3125689659,0.0,True,EEZ_090
2009,689,219929.9296029537,219929.9296029537,0.0,True,EEZ_090
2010,716,270298.82176968793,270298.8217696879,-5.820766091346741e-11,True,EEZ_090
2011,750,263453.4182109574,263453.4182109574,0.0,True,EEZ_090
2012,712,145076.6548003462,145076.6548003462,0.0,True,EEZ_090
2013,659,182191.5247021991,182191.5247021991,0.0,True,EEZ_090
2014,667,144942.3672960383,144942.3672960383,0.0,True,EEZ_090
2015,662,183719.851310482,183719.85131048202,2.9103830456733704e-11,True,EEZ_090
2016,674,201075.5182721149,201075.5182721149,0.0,True,EEZ_090
2017,712,244382.5226001924,244382.5226001924,0.0,True,EEZ_090
2018,794,165620.0986846758,165620.09868467582,2.9103830456733704e-11,True,EEZ_090
2019,774,142760.9815038889,142760.9815038889,0.0,True,EEZ_090
1950,156,741.3384221113,741.3384221113,0.0,True,EEZ_092
1951,157,725.6583331293,725.6583331293,0.0,True,EEZ_092
1952,154,723.96149138,723.96149138,0.0,True,EEZ_092
1953,155,806.2697618308,806.2697618308,0.0,True,EEZ_092
1954,155,817.7299219215,817.7299219215,0.0,True,EEZ_092
1955,156,840.8825156806,840.8825156806,0.0,True,EEZ_092
1956,160,856.5062373526,856.5062373526,0.0,True,EEZ_092
1957,158,957.6295334269,957.6295334269,0.0,True,EEZ_092
1958,158,964.9226702662,964.9226702662,0.0,True,EEZ_092
1959,159,988.4794880636,988.4794880636,0.0,True,EEZ_092
1960,160,975.8133157517,975.8133157517,0.0,True,EEZ_092
1961,169,1069.427444269,1069.427444269,0.0,True,EEZ_092
1962,176,1163.3674981012,1163.3674981012,0.0,True,EEZ_092
1963,192,1224.1477650176,1224.1477650176,0.0,True,EEZ_092
1964,201,1272.8259130946,1272.8259130946,0.0,True,EEZ_092
1965,213,1372.9990700044,1372.9990700044,0.0,True,EEZ_092
1966,217,1563.9072864791,1563.9072864791,0.0,True,EEZ_092
1967,221,1526.0809479869,1526.0809479869,0.0,True,EEZ_092
1968,222,1381.263204569,1381.263204569,0.0,True,EEZ_092
1969,223,1342.5555678291,1342.5555678291,0.0,True,EEZ_092
1970,224,1336.1013301458,1336.1013301458,0.0,True,EEZ_092
1971,230,1320.3023492206,1320.3023492206,0.0,True,EEZ_092
1972,235,1757.8619373086,1757.8619373086,0.0,True,EEZ_092
1973,246,1285.3120454408,1285.3120454408,0.0,True,EEZ_092
1974,236,1397.1701969131,1397.1701969131,0.0,True,EEZ_092
1975,253,1720.6558272416,1720.6558272416,0.0,True,EEZ_092
1976,260,1411.5577441516,1411.5577441516,0.0,True,EEZ_092
1977,145,1134.5506356338,1134.5506356337999,-2.2737367544323206e-13,True,EEZ_092
1978,152,1186.0767291747,1186.0767291747,0.0,True,EEZ_092
1979,145,1183.2865057187,1183.2865057187,0.0,True,EEZ_092
1980,147,1221.7428878749,1221.7428878749,0.0,True,EEZ_092
1981,145,1267.8656853925,1267.8656853925,0.0,True,EEZ_092
1982,145,1321.1655884133,1321.1655884133,0.0,True,EEZ_092
1983,145,1388.2169049264,1388.2169049264,0.0,True,EEZ_092
1984,157,1507.300965593,1507.300965593,0.0,True,EEZ_092
1985,145,1616.7661926012,1616.7661926012,0.0,True,EEZ_092
1986,145,1704.3688179192,1704.3688179192,0.0,True,EEZ_092
1987,145,1795.2836907484,1795.2836907484,0.0,True,EEZ_092
1988,145,1883.0060132013,1883.0060132013,0.0,True,EEZ_092
1989,145,1984.7551104533,1984.7551104533,0.0,True,EEZ_092
1990,143,2057.9991214683,2057.9991214683,0.0,True,EEZ_092
1991,145,2126.1118205786,2126.1118205786,0.0,True,EEZ_092
1992,145,2003.9138731213,2003.9138731213,0.0,True,EEZ_092
1993,146,1949.4868755451,1949.4868755451,0.0,True,EEZ_092
1994,167,2165.686863253,2165.686863253,0.0,True,EEZ_092
1995,168,2381.3358506798,2381.3358506798,0.0,True,EEZ_092
1996,168,2312.5037413892,2312.5037413892,0.0,True,EEZ_092
1997,170,1996.0813164798,1996.0813164797999,-2.2737367544323206e-13,True,EEZ_092
1998,172,2123.2393134098,2123.2393134098,0.0,True,EEZ_092
1999,170,2113.7673676,2113.7673676,0.0,True,EEZ_092
2000,174,2218.7987453092,2218.7987453092,0.0,True,EEZ_092
2001,171,2947.6268015197,2947.6268015197,0.0,True,EEZ_092
2002,170,3261.2256433678,3261.2256433678,0.0,True,EEZ_092
2003,168,3601.8326394214,3601.8326394214,0.0,True,EEZ_092
2004,166,3494.7191355985,3494.7191355985,0.0,True,EEZ_092
2005,173,3600.9585022961,3600.9585022961,0.0,True,EEZ_092
2006,167,3687.3288196116,3687.3288196116,0.0,True,EEZ_092
2007,164,3694.2118086417,3694.2118086417,0.0,True,EEZ_092
2008,161,3725.8323887913,3725.8323887912998,-4.547473508864641e-13,True,EEZ_092
2009,160,3792.987187282,3792.987187282,0.0,True,EEZ_092
2010,160,3871.8558545646,3871.8558545646,0.0,True,EEZ_092
2011,180,3945.3713858183,3945.3713858183,0.0,True,EEZ_092
2012,166,3997.0086389456,3997.0086389456,0.0,True,EEZ_092
2013,170,4064.1662721961,4064.1662721961,0.0,True,EEZ_092
2014,173,4126.2120546808,4126.2120546808,0.0,True,EEZ_092
2015,169,4116.6943766611,4116.6943766611,0.0,True,EEZ_092
2016,153,4102.3911591891,4102.3911591891,0.0,True,EEZ_092
2017,153,4102.3911591192,4102.3911591192,0.0,True,EEZ_092
2018,153,4102.3911591471,4102.3911591471,0.0,True,EEZ_092
2019,153,4102.3911591021,4102.3911591021,0.0,True,EEZ_092
1950,227,2463.0415775233,2463.0415775233,0.0,True,EEZ_096
1951,227,2595.7987792577,2595.7987792577,0.0,True,EEZ_096
1952,227,2838.1180842818,2838.1180842818,0.0,True,EEZ_096
1953,227,3385.1564412456,3385.1564412456,0.0,True,EEZ_096
1954,227,2495.0925304185,2495.0925304185,0.0,True,EEZ_096
1955,230,3230.0285783531,3230.0285783531,0.0,True,EEZ_096
1956,230,3040.3940598233,3040.3940598233,0.0,True,EEZ_096
1957,230,2837.7161987523,2837.7161987523,0.0,True,EEZ_096
1958,283,3175.553267069,3175.553267069,0.0,True,EEZ_096
1959,281,2737.3709506058,2737.3709506058,0.0,True,EEZ_096
1960,285,2717.7383641505,2717.7383641505003,4.547473508864641e-13,True,EEZ_096
1961,289,3423.9991077550003,3423.999107755,-4.547473508864641e-13,True,EEZ_096
1962,291,3877.354860525,3877.354860525,0.0,True,EEZ_096
1963,293,4274.5466668445,4274.5466668445,0.0,True,EEZ_096
1964,162,4397.0180104911,4397.0180104911,0.0,True,EEZ_096
1965,160,5065.7290943298,5065.7290943298,0.0,True,EEZ_096
1966,164,4755.1798416711,4755.1798416711,0.0,True,EEZ_096
1967,169,5040.9442639524,5040.9442639524,0.0,True,EEZ_096
1968,271,6627.6550002762,6627.6550002762,0.0,True,EEZ_096
1969,299,6237.5196183074995,6237.5196183075,9.094947017729282e-13,True,EEZ_096
1970,347,6407.9984528386,6407.9984528386,0.0,True,EEZ_096
1971,361,4668.9429198666,4668.9429198666,0.0,True,EEZ_096
1972,366,5706.8981136753,5706.8981136753,0.0,True,EEZ_096
1973,369,8502.400329598,8502.400329598,0.0,True,EEZ_096
1974,342,4880.4782204028,4880.4782204028,0.0,True,EEZ_096
1975,403,4265.4638652156,4265.4638652156,0.0,True,EEZ_096
1976,394,4966.3572127059,4966.357212705901,9.094947017729282e-13,True,EEZ_096
1977,402,5428.5478249007,5428.5478249007,0.0,True,EEZ_096
1978,399,6635.7215894351,6635.7215894351,0.0,True,EEZ_096
1979,435,7098.6826186127,7098.6826186127,0.0,True,EEZ_096
1980,403,6944.2209956101005,6944.2209956101005,0.0,True,EEZ_096
1981,430,7766.4544167586,7766.4544167586,0.0,True,EEZ_096
1982,399,7160.5004388987,7160.5004388987,0.0,True,EEZ_096
1983,214,5901.395946546099,5901.395946546099,0.0,True,EEZ_096
1984,215,8736.857542222,8736.857542222,0.0,True,EEZ_096
1985,213,10091.5725474321,10091.5725474321,0.0,True,EEZ_096
1986,251,8725.4512707854,8725.4512707854,0.0,True,EEZ_096
1987,135,9291.9012151829,9291.901215182901,1.8189894035458565e-12,True,EEZ_096
1988,127,7268.8088047172,7268.8088047172,0.0,True,EEZ_096
1989,127,7014.5085180904,7014.5085180904,0.0,True,EEZ_096
1990,145,7439.1888430028,7439.1888430028,0.0,True,EEZ_096
1991,353,11028.7254774328,11028.7254774328,0.0,True,EEZ_096
1992,379,10365.7351272365,10365.7351272365,0.0,True,EEZ_096
1993,344,9823.890737658,9823.890737658001,1.8189894035458565e-12,True,EEZ_096
1994,340,12859.245769584,12859.245769584,0.0,True,EEZ_096
1995,319,12438.5102177774,12438.5102177774,0.0,True,EEZ_096
1996,292,13460.0889784965,13460.0889784965,0.0,True,EEZ_096
1997,283,10556.931780642,10556.931780642,0.0,True,EEZ_096
1998,375,14324.149593976,14324.149593976,0.0,True,EEZ_096
1999,343,12471.5972226661,12471.5972226661,0.0,True,EEZ_096
2000,377,14045.6249700113,14045.6249700113,0.0,True,EEZ_096
2001,390,13622.3850403583,13622.3850403583,0.0,True,EEZ_096
2002,381,16506.9825548822,16506.9825548822,0.0,True,EEZ_096
2003,388,17267.370931255202,17267.370931255202,0.0,True,EEZ_096
2004,379,18159.8983914284,18159.8983914284,0.0,True,EEZ_096
2005,355,19194.286645539,19194.286645539,0.0,True,EEZ_096
2006,330,19754.4184817809,19754.4184817809,0.0,True,EEZ_096
2007,385,18378.4257964174,18378.4257964174,0.0,True,EEZ_096
2008,431,18821.6654729764,18821.665472976398,-3.637978807091713e-12,True,EEZ_096
2009,434,19952.0655573714,19952.0655573714,0.0,True,EEZ_096
2010,455,21243.3100807951,21243.3100807951,0.0,True,EEZ_096
2011,450,22608.4450388144,22608.4450388144,0.0,True,EEZ_096
2012,432,22930.8400217757,22930.8400217757,0.0,True,EEZ_096
2013,384,23247.7893344822,23247.7893344822,0.0,True,EEZ_096
2014,385,23559.722701968898,23559.7227019689,3.637978807091713e-12,True,EEZ_096
2015,577,17745.6393623352,17745.6393623352,0.0,True,EEZ_096
2016,562,16789.3564077564,16789.3564077564,0.0,True,EEZ_096
2017,601,15669.6941689135,15669.6941689135,0.0,True,EEZ_096
2018,562,16767.1838791168,16767.1838791168,0.0,True,EEZ_096
2019,536,16692.4609859602,16692.4609859602,0.0,True,EEZ_096
1950,159,3956.0983735628,3956.0983735628,0.0,True,EEZ_100
1951,165,4143.9738217313,4143.9738217313,0.0,True,EEZ_100
1952,159,4488.6296639999,4488.6296639999,0.0,True,EEZ_100
1953,166,7737.6257177036005,7737.6257177036,-9.094947017729282e-13,True,EEZ_100
1954,164,14160.9836873228,14160.9836873228,0.0,True,EEZ_100
1955,160,25333.7175359686,25333.717535968597,-3.637978807091713e-12,True,EEZ_100
1956,164,27759.0577027671,27759.0577027671,0.0,True,EEZ_100
1957,158,22433.0694687706,22433.0694687706,0.0,True,EEZ_100
1958,163,18396.1735926654,18396.1735926654,0.0,True,EEZ_100
1959,160,11790.352034071,11790.352034071,0.0,True,EEZ_100
1960,194,22287.8976687397,22287.897668739697,-3.637978807091713e-12,True,EEZ_100
1961,147,24771.1766790821,24771.176679082102,3.637978807091713e-12,True,EEZ_100
1962,150,11539.3070474895,11539.3070474895,0.0,True,EEZ_100
1963,147,15713.6205904892,15713.6205904892,0.0,True,EEZ_100
1964,165,10659.7699530144,10659.7699530144,0.0,True,EEZ_100
1965,165,15047.5737896135,15047.5737896135,0.0,True,EEZ_100
1966,165,11690.7433307509,11690.7433307509,0.0,True,EEZ_100
1967,158,19763.1082177511,19763.1082177511,0.0,True,EEZ_100
1968,165,14741.6016841133,14741.601684113299,-1.8189894035458565e-12,True,EEZ_100
1969,152,25929.8884272823,25929.8884272823,0.0,True,EEZ_100
1970,133,11584.348961621,11584.348961621,0.0,True,EEZ_100
1971,133,15344.063922169,15344.063922169,0.0,True,EEZ_100
1972,130,11516.1436473792,11516.1436473792,0.0,True,EEZ_100
1973,138,8830.5194031685,8830.5194031685,0.0,True,EEZ_100
1974,138,11077.3099163954,11077.309916395401,1.8189894035458565e-12,True,EEZ_100
1975,131,11759.989319922899,11759.989319922899,0.0,True,EEZ_100
1976,139,12961.7222540483,12961.7222540483,0.0,True,EEZ_100
1977,136,14452.2533321807,14452.2533321807,0.0,True,EEZ_100
1978,133,14755.765376496101,14755.7653764961,-1.8189894035458565e-12,True,EEZ_100
1979,133,17732.005253800602,17732.005253800602,0.0,True,EEZ_100
1980,129,22271.499127444902,22271.4991274449,-3.637978807091713e-12,True,EEZ_100
1981,135,24933.0054775145,24933.0054775145,0.0,True,EEZ_100
1982,135,21783.892666841,21783.892666841,0.0,True,EEZ_100
1983,133,18241.385416039702,18241.385416039702,0.0,True,EEZ_100
1984,132,20292.5496544215,20292.5496544215,0.0,True,EEZ_100
1985,122,22469.9736742684,22469.9736742684,0.0,True,EEZ_100
1986,114,15489.0603783246,15489.060378324599,-1.8189894035458565e-12,True,EEZ_100
1987,134,17792.540019833,17792.540019833,0.0,True,EEZ_100
1988,116,10842.5390403969,10842.5390403969,0.0,True,EEZ_100
1989,112,9812.2733236272,9812.2733236272,0.0,True,EEZ_100
1990,89,4565.7545933331,4565.754593333099,-9.094947017729282e-13,True,EEZ_100
1991,89,4737.7824791771,4737.782479177101,9.094947017729282e-13,True,EEZ_100
1992,89,3696.5157247294997,3696.5157247295,4.547473508864641e-13,True,EEZ_100
1993,92,4499.427503582499,4499.427503582499,0.0,True,EEZ_100
1994,89,22015.8821094589,22015.8821094589,0.0,True,EEZ_100
1995,137,24247.0822563733,24247.082256373298,-3.637978807091713e-12,True,EEZ_100
1996,140,25321.3660816642,25321.3660816642,0.0,True,EEZ_100
1997,148,27402.9074089487,27402.907408948704,3.637978807091713e-12,True,EEZ_100
1998,152,26122.016331950203,26122.016331950203,0.0,True,EEZ_100
1999,146,26034.6137616058,26034.6137616058,0.0,True,EEZ_100
2000,132,24991.9329382485,24991.9329382485,0.0,True,EEZ_100
2001,151,21687.3489368751,21687.3489368751,0.0,True,EEZ_100
2002,165,30797.8556035751,30797.8556035751,0.0,True,EEZ_100
2003,171,31988.688378567498,31988.688378567498,0.0,True,EEZ_100
2004,168,24587.9025983885,24587.902598388504,3.637978807091713e-12,True,EEZ_100
2005,147,21012.247904908698,21012.2479049087,3.637978807091713e-12,True,EEZ_100
2006,160,27032.1958121022,27032.1958121022,0.0,True,EEZ_100
2007,164,26606.1076328648,26606.1076328648,0.0,True,EEZ_100
2008,183,22817.6797471858,22817.6797471858,0.0,True,EEZ_100
2009,187,18839.6944109691,18839.6944109691,0.0,True,EEZ_100
2010,194,15593.9735509041,15593.9735509041,0.0,True,EEZ_100
2011,198,12493.0848407329,12493.0848407329,0.0,True,EEZ_100
2012,177,12930.113102392901,12930.1131023929,-1.8189894035458565e-12,True,EEZ_100
2013,189,15194.5411954434,15194.5411954434,0.0,True,EEZ_100
2014,157,13801.44415691,13801.444156910002,1.8189894035458565e-12,True,EEZ_100
2015,177,14590.6373463806,14590.6373463806,0.0,True,EEZ_100
2016,178,14767.586204162999,14767.586204162999,0.0,True,EEZ_100
2017,178,15170.5693661965,15170.569366196498,-1.8189894035458565e-12,True,EEZ_100
2018,192,16059.2372952844,16059.2372952844,0.0,True,EEZ_100
2019,192,17051.5126534866,17051.5126534866,0.0,True,EEZ_100
1950,482,189951.6517507093,189951.6517507093,0.0,True,EEZ_104
1951,473,201198.270719669,201198.270719669,0.0,True,EEZ_104
1952,485,212813.3330883481,212813.3330883481,0.0,True,EEZ_104
1953,1002,224040.83722298758,224040.8372229876,2.9103830456733704e-11,True,EEZ_104
1954,1050,236279.9029462,236279.9029462,0.0,True,EEZ_104
1955,1054,248796.8581226288,248796.8581226288,0.0,True,EEZ_104
1956,740,264567.769319556,264567.769319556,0.0,True,EEZ_104
1957,730,263964.4046625036,263964.4046625036,0.0,True,EEZ_104
1958,737,264985.6575918539,264985.6575918539,0.0,True,EEZ_104
1959,742,267265.0120893857,267265.0120893857,0.0,True,EEZ_104
1960,746,268504.1757009139,268504.1757009139,0.0,True,EEZ_104
1961,764,270341.5488548598,270341.54885485984,5.820766091346741e-11,True,EEZ_104
1962,754,270694.375673529,270694.375673529,0.0,True,EEZ_104
1963,770,271687.0637222774,271687.0637222774,0.0,True,EEZ_104
1964,788,274245.5596140131,274245.5596140131,0.0,True,EEZ_104
1965,819,279278.9997011795,279278.9997011795,0.0,True,EEZ_104
1966,829,281968.9426738234,281968.9426738234,0.0,True,EEZ_104
1967,805,302265.5725641777,302265.5725641777,0.0,True,EEZ_104
1968,825,317828.1294483822,317828.1294483822,0.0,True,EEZ_104
1969,869,341544.6543967288,341544.6543967288,0.0,True,EEZ_104
1970,977,357463.37897418643,357463.37897418643,0.0,True,EEZ_104
1971,1003,373084.0488208732,373084.0488208732,0.0,True,EEZ_104
1972,976,390311.7383268179,390311.73832681787,-5.820766091346741e-11,True,EEZ_104
1973,1017,396309.818426925,396309.818426925,0.0,True,EEZ_104
1974,1074,367165.1965506982,367165.1965506982,0.0,True,EEZ_104
1975,1110,419059.7832955646,419059.7832955646,0.0,True,EEZ_104
1976,1066,435850.3320259588,435850.3320259588,0.0,True,EEZ_104
1977,1052,472082.3851310666,472082.3851310666,0.0,True,EEZ_104
1978,1084,493977.5667853511,493977.5667853511,0.0,True,EEZ_104
1979,1105,516518.4397296144,516518.4397296144,0.0,True,EEZ_104
1980,1091,532793.079208059,532793.079208059,0.0,True,EEZ_104
1981,1098,563337.5701135215,563337.5701135217,1.1641532182693481e-10,True,EEZ_104
1982,1110,586330.478713568,586330.478713568,0.0,True,EEZ_104
1983,1126,586469.3512892011,586469.3512892011,0.0,True,EEZ_104
1984,1110,616789.0601016757,616789.0601016757,0.0,True,EEZ_104
1985,1054,656854.2667697317,656854.2667697317,0.0,True,EEZ_104
1986,1065,729539.6654321986,729539.6654321987,1.1641532182693481e-10,True,EEZ_104
1987,1060,751652.4797337832,751652.4797337832,0.0,True,EEZ_104
1988,1050,756175.9139289235,756175.9139289235,0.0,True,EEZ_104
1989,1061,813082.8821001205,813082.8821001205,0.0,True,EEZ_104
1990,1055,841093.0119468988,841093.0119468988,0.0,True,EEZ_104
1991,1043,893430.6619220639,893430.6619220639,0.0,True,EEZ_104
1992,1049,911779.593201643,911779.593201643,0.0,True,EEZ_104
1993,1037,985376.926759352,985376.926759352,0.0,True,EEZ_104
1994,1063,991656.8418824807,991656.8418824807,0.0,True,EEZ_104
1995,1085,1020005.2548144434,1020005.2548144434,0.0,True,EEZ_104
1996,1094,1052514.3786698284,1052514.3786698284,0.0,True,EEZ_104
1997,1097,1086938.7836014556,1086938.7836014556,0.0,True,EEZ_104
1998,1120,1198138.5550995872,1198138.5550995872,0.0,True,EEZ_104
1999,1183,1185882.4578435293,1185882.4578435293,0.0,True,EEZ_104
2000,1217,1266129.8400739091,1266129.8400739091,0.0,True,EEZ_104
2001,1188,1307308.9184607144,1307308.9184607144,0.0,True,EEZ_104
2002,1165,1412313.9967233103,1412313.9967233103,0.0,True,EEZ_104
2003,1203,1448442.7539148275,1448442.7539148275,0.0,True,EEZ_104
2004,1195,1598770.4924472019,1598770.4924472019,0.0,True,EEZ_104
2005,1215,1599619.1823609127,1599619.1823609127,0.0,True,EEZ_104
2006,1208,1659563.6834941495,1659563.6834941495,0.0,True,EEZ_104
2007,1193,1598350.0517755155,1598350.0517755155,0.0,True,EEZ_104
2008,1188,1489873.7776837328,1489873.7776837328,0.0,True,EEZ_104
2009,1190,1457469.541410013,1457469.541410013,0.0,True,EEZ_104
2010,1170,1439727.9819953202,1439727.9819953202,0.0,True,EEZ_104
2011,1178,1449800.9219453358,1449800.9219453358,0.0,True,EEZ_104
2012,1159,1354095.203837305,1354095.203837305,0.0,True,EEZ_104
2013,1146,1325081.831792073,1325081.831792073,0.0,True,EEZ_104
2014,1135,1328552.952451358,1328552.952451358,0.0,True,EEZ_104
2015,1140,1330347.5367151443,1330347.5367151443,0.0,True,EEZ_104
2016,1136,1429175.195997232,1429175.195997232,0.0,True,EEZ_104
2017,1151,1512061.8326354558,1512061.8326354558,0.0,True,EEZ_104
2018,1118,1417648.8682002516,1417648.8682002516,0.0,True,EEZ_104
2019,1120,1333934.8992368777,1333934.8992368774,-2.3283064365386963e-10,True,EEZ_104
1950,227,29373.813045600702,29373.813045600702,0.0,True,EEZ_111
1951,227,29387.762046263702,29387.7620462637,-3.637978807091713e-12,True,EEZ_111
1952,227,29466.9700568286,29466.9700568286,0.0,True,EEZ_111
1953,227,29476.037518337,29476.037518337,0.0,True,EEZ_111
1954,227,29474.542533286698,29474.542533286698,0.0,True,EEZ_111
1955,227,29653.557222929303,29653.5572229293,-3.637978807091713e-12,True,EEZ_111
1956,227,25820.1268991798,25820.1268991798,0.0,True,EEZ_111
1957,227,22298.7823017527,22298.782301752697,-3.637978807091713e-12,True,EEZ_111
1958,221,18776.2590714394,18776.2590714394,0.0,True,EEZ_111
1959,221,14687.4755547239,14687.4755547239,0.0,True,EEZ_111
1960,221,13951.9591048148,13951.9591048148,0.0,True,EEZ_111
