unit_id,ecosystem,region_type,year,method,model,default_model,catch_tonnes,landings_tonnes,discards_tonnes,discard_catch_percent,covered_catch_percent,covered_discard_percent,ppr_total_tC,ppr_landings_tC,ppr_discards_tC,discard_share_of_total_ppr_percent,increase_over_landings_only_percent,npp_ensemble_2019_tC,ppr_total_over_npp_percent,ppr_landings_over_npp_percent,discard_contribution_npp_percentage_points,status
LME_034,Bay of Bengal,LME,2019,MC_new_TE_EEfix,34_1_Bay_of_Bengal_(1978),True,6697725.785375867,6452157.579298264,245568.2060776026,3.666441624316539,100.0,100.0,1485054737.2504666,1426208006.9737985,58846730.27666793,3.9625967178570702,4.126097314621865,1061393189.7977166,139.9156082331273,134.37131693351165,5.54429129961566,available
LME_035,Gulf of Thailand,LME,2019,SPPR_1986,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,26954992.272774152,25643941.782576244,1311050.4901979063,4.863850365567089,5.1125154678392635,149162149.72904924,18.07093308975332,17.19198994460597,0.878943145147351,available
LME_035,Gulf of Thailand,LME,2019,SPPR_1995_TE0.1,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,59908546.639965266,57217085.13803823,2691461.5019270307,4.492616918420692,4.70394724833288,149162149.72904924,40.16337036492718,38.3589839929045,1.804386372022681,available
LME_035,Gulf of Thailand,LME,2019,SPPR_1995_TEmean,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,8453409.867483547,8041667.335877895,411742.5316056521,4.870727174716085,5.120113956575436,149162149.72904924,5.667262025144473,5.391225153623396,0.276036871521077,available
LME_035,Gulf of Thailand,LME,2019,Ulanowicz_globalTEmean,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,12474173.11017091,11837321.152647886,636851.9575230238,5.105364114305596,5.380034463123159,149162149.72904924,8.362827388067318,7.935874599655609,0.4269527884117088,available
LME_035,Gulf of Thailand,LME,2019,Ulanowicz_TE,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,33617787.02737688,31647921.134677272,1969865.8926996107,5.859594181780723,6.224313705525474,149162149.72904924,22.537746397757793,21.217125921130286,1.3206204766275103,available
LME_035,Gulf of Thailand,LME,2019,EwE_TE_noEE,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,33623168.98351068,31653303.09081107,1969865.8926996107,5.858656254755949,6.223255396279516,149162149.72904924,22.54135452230117,21.22073404567366,1.3206204766275103,available
LME_035,Gulf of Thailand,LME,2019,EwE_TE_EE,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,31705514.88977851,29810788.88488647,1894726.004892043,5.9760139883515375,6.355839867936655,149162149.72904924,21.255737428946347,19.98549158686524,1.2702458420811071,available
LME_035,Gulf of Thailand,LME,2019,SPPR_2015,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,90555704.88971841,84921302.28037018,5634402.609348237,6.222029430625038,6.634851866432865,149162149.72904924,60.709573477059344,56.932205948109775,3.7773675289495645,available
LME_035,Gulf of Thailand,LME,2019,new_TE_noEEfix,35_412_Gulf_of_Thailande_(1963),True,2615825.056861822,2488619.0596391037,127205.9972227184,4.862939778370581,99.98127847018166,100.0,90555704.88971841,84921302.28037018,5634402.609348237,6.222029430625038,6.634851866432865,149162149.72904924,60.709573477059344,56.932205948109775,3.7773675289495645,available
