unit_id,year,npp_antoinemorel_tC_yr,npp_vgpm_tC_yr,npp_eppley_tC_yr,npp_cbpm_tC_yr,npp_cafe_tC_yr,ens_median_tC_yr,ens_min_tC_yr,ens_max_tC_yr,status,reason,provenance,n_models,available_models,ensemble_basis,method,window_years,config_key,model_status,water_area_km2
EEZ_008,2009,2421568.480434764,3101909.4416497094,2513374.1745318514,2959819.6627997817,1431475.2695591133,2513374.1745318514,1431475.2695591133,3101909.4416497094,complete,,NPPExtraction/output/regional_expansion/years/2009/6fada420a161df7f/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2007;2008;2009;2010;2011,6fada420a161df7f,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2010,2467159.9360752963,3391479.6173919872,2619228.4884830816,3031860.8707720498,1446970.0365814632,2619228.4884830816,1446970.0365814632,3391479.6173919872,complete,,NPPExtraction/output/regional_expansion/years/2010/9faaa1063acdd9a4/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2008;2009;2010;2011;2012,9faaa1063acdd9a4,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2011,2206666.031725967,2741129.3427086202,2213077.9477777276,2954710.358595425,1334768.7549428644,2213077.9477777276,1334768.7549428644,2954710.358595425,complete,,NPPExtraction/output/regional_expansion/years/2011/cda796c56dcdcd17/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2009;2010;2011;2012;2013,cda796c56dcdcd17,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2012,2214077.7661857046,2862973.209568417,2324103.8197267624,2988987.963500179,1234273.8944970188,2324103.8197267624,1234273.8944970188,2988987.963500179,complete,,NPPExtraction/output/regional_expansion/years/2012/c7b676f92b834ce4/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2010;2011;2012;2013;2014,c7b676f92b834ce4,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2013,2241438.027956145,2967425.3364404696,2301307.263169109,2935215.87879817,1330839.3773772027,2301307.263169109,1330839.3773772027,2967425.3364404696,complete,,NPPExtraction/output/regional_expansion/years/2013/636a6761243c02fa/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2011;2012;2013;2014;2015,636a6761243c02fa,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2014,2242841.0136685646,2921498.170164058,2288913.9055572,3233349.3206234463,1423970.3760101974,2288913.9055572,1423970.3760101974,3233349.3206234463,complete,,NPPExtraction/output/regional_expansion/years/2014/f2e604b8075f7f7d/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2012;2013;2014;2015;2016,f2e604b8075f7f7d,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2015,2260543.8523852574,2817944.9145547217,2322382.652417133,2985464.4261425813,1320031.596688144,2322382.652417133,1320031.596688144,2985464.4261425813,complete,,NPPExtraction/output/regional_expansion/years/2015/f29fd1ff26db87ab/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2013;2014;2015;2016;2017,f29fd1ff26db87ab,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2016,2303638.3100645677,3078991.578968809,2392212.493526156,3205625.544262341,1313569.6914011212,2392212.493526156,1313569.6914011212,3205625.544262341,complete,,NPPExtraction/output/regional_expansion/years/2016/66abb99f6b269024/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2014;2015;2016;2017;2018,66abb99f6b269024,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2017,2183931.790567559,2754595.5955934096,2165715.8002578123,3023831.6097181183,1254041.800730962,2183931.790567559,1254041.800730962,3023831.6097181183,complete,,NPPExtraction/output/regional_expansion/years/2017/9efa693e10f193e3/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2015;2016;2017;2018;2019,9efa693e10f193e3,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
EEZ_008,2018,2307797.7036923068,2859837.3357875217,2435934.539857242,2932968.35201139,1295749.3756624276,2435934.539857242,1295749.3756624276,2932968.35201139,complete,,NPPExtraction/output/regional_expansion/years/2018/9bc98aadb26d4272/provenance.json,5,antoinemorel;vgpm;eppley;cbpm;cafe,common mask,"gap-filled Antoine-Morel baseline; common-mask model ratios, own-coverage fallback",2016;2017;2018;2019;2020,9bc98aadb26d4272,"{""antoinemorel"": ""available"", ""cafe"": ""available"", ""cbpm"": ""available"", ""eppley"": ""available"", ""vgpm"": ""available""}",11994.187650731603
