taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix,SPPR_1995_TEmean_catch,Ulanowicz_globalTEmean_catch
Echeneidae,Dem L inv,1.000000,single,medium,529.242,163.765772,128.142544,123.564267,594.540571,364.900286,364.900286,346.655272,481.097618,481.097618,481.097618,394.134001,202.522778,481.097618,481.097618,394.134001,394.210214,202.522778,-2227.375206,437.215420,511.290128,84.542611,318.940827
Dicentrarchus punctatus,Unresolved,,,unresolved,528.553,,,,,,,,,,,,,,,,,,,,,,
Caranx lugubris,Côtier pel L pred,1.000000,single,medium,523.231,163.765772,1052.557933,999.055395,11777.423523,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707,579.770625,4535.549158
Holothuriidae,Benthos,1.000000,single,high,461.929,163.765772,14.225293,13.944959,22.648952,39.053581,39.053581,28.888889,46.572283,46.572283,46.572283,43.496371,33.048280,46.572283,46.572283,43.496371,43.505350,33.048280,-381.521079,46.817883,48.197268,11.330530,16.922572
Centrophorus squamosus,Unresolved,,,unresolved,386.572,,,,,,,,,,,,,,,,,,,,,,
Sarpa salpa,Mulets,1.000000,single,high,370.54,163.765772,20.761510,20.294765,104.055417,84.967053,84.967053,80.718700,87.916766,87.916766,87.916766,58.815210,32.075058,87.916766,87.916766,58.815210,58.820906,32.075058,-183.117525,61.214848,89.985946,16.009476,63.984768
Chaceon maritae,Crustacés,1.000000,single,high,358.231,163.765772,79.649220,77.077782,199.420396,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505,54.734450,122.753568
Isurus paucus,Sélaciens L prof,1.000000,single,medium,347.986,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Carcharodon carcharias,Unresolved,,,unresolved,342.22,,,,,,,,,,,,,,,,,,,,,,
Ruvettus pretiosus,Unresolved,,,unresolved,332.463,,,,,,,,,,,,,,,,,,,,,,
Centroscymnus coelolepis,Unresolved,,,unresolved,330.597,,,,,,,,,,,,,,,,,,,,,,
Mustelus,Sélaciens L côtiers,1.000000,single,medium,317.865,163.765772,1149.132987,1090.003899,26127.395566,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940,628.222446,9215.010266
Arnoglossus laterna,Dem S pred,1.000000,single,medium,310.866,163.765772,562.121630,536.063253,2736.257526,1462.251251,1490.346835,1415.829494,2349.767278,2349.767278,2349.767278,1392.083160,591.672450,2349.767278,2350.303421,1392.083160,1392.740882,591.672450,-6300.958292,1546.315964,2470.640553,326.726995,1284.662742
Carcharhinus amboinensis,Unresolved,,,unresolved,300.31,,,,,,,,,,,,,,,,,,,,,,
Epinephelus caninus,Dem L pred,1.000000,single,high,292.701,163.765772,702.924270,669.216325,8905.495621,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581,400.815207,3457.571618
Beryx,Unresolved,,,unresolved,257.635,,,,,,,,,,,,,,,,,,,,,,
Mustelus mustelus,Sélaciens L côtiers,1.000000,single,high,255.355,163.765772,1149.132987,1090.003899,26127.395566,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940,628.222446,9215.010266
Alopias superciliosus,Sélaciens L côtiers,1.000000,single,medium,254.544,163.765772,1149.132987,1090.003899,26127.395566,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940,628.222446,9215.010266
Maja squinado,Crustacés,1.000000,single,high,253.532,163.765772,79.649220,77.077782,199.420396,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505,54.734450,122.753568
Cynoglossus senegalensis,Côtier M inv,1.000000,single,high,244.316,163.765772,170.837609,164.379174,573.174129,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967,109.967259,314.242463
Panulirus regius,Crustacés,1.000000,single,high,219.327,163.765772,79.649220,77.077782,199.420396,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505,54.734450,122.753568
Trachichthyidae,Bathy L pred,1.000000,single,medium,167.948,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Leptocharias smithii,Sélaciens L côtiers,1.000000,single,high,167.706,163.765772,1149.132987,1090.003899,26127.395566,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940,628.222446,9215.010266
Lophius vaillanti,Bathy L pred,1.000000,single,high,158.193,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Zenopsis conchifer,Dem M pred,1.000000,single,high,148.915,163.765772,865.196085,822.424992,5615.493407,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360,484.640876,2412.077537
Cyprinidae,Unresolved,,,unresolved,148.272,,,,,,,,,,,,,,,,,,,,,,
Inermiidae,Unresolved,,,unresolved,136.766,,,,,,,,,,,,,,,,,,,,,,
Pristidae,Unresolved,,,unresolved,135.992,,,,,,,,,,,,,,,,,,,,,,
Beryx splendens,Unresolved,,,unresolved,135.787,,,,,,,,,,,,,,,,,,,,,,
Aetobatus narinari,Unresolved,,,unresolved,126.286,,,,,,,,,,,,,,,,,,,,,,
Alloteuthis,Céphalopodes,1.000000,single,high,121.114,163.765772,822.926928,782.539200,2911.873630,776.133746,776.133746,737.327059,1169.062418,1169.062418,1169.062418,633.532727,262.848004,1169.062418,1169.126090,633.532727,633.690429,262.848004,-2693.977387,696.074883,1245.601022,462.946606,1388.475781
Schedophilus pemarco,Unresolved,,,unresolved,120.25,,,,,,,,,,,,,,,,,,,,,,
Pagrus auriga,Dem L pred,1.000000,single,medium,115.393,163.765772,702.924270,669.216325,8905.495621,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581,400.815207,3457.571618
Megalops atlanticus,Pel L pred,1.000000,single,high,109.562,163.765772,1087.886765,1032.332906,5007.066640,3058.871294,3141.852848,2984.760205,5671.231047,5671.231047,5671.231047,2818.570990,998.224983,5671.231047,-68817.830683,2818.570990,2819.301833,998.224983,-142557.851524,3155.548468,6096.563992,597.537591,2190.300014
Hexanchus griseus,Unresolved,,,unresolved,107.896,,,,,,,,,,,,,,,,,,,,,,
Sphyrnidae,Sélaciens L prof,1.000000,single,medium,92.923,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Lepidocybium flavobrunneum,Bathy L pred,1.000000,single,high,80.408,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Centrophorus lusitanicus,Unresolved,,,unresolved,78.874,,,,,,,,,,,,,,,,,,,,,,
Branchiostegus,Unresolved,,,unresolved,68.095,,,,,,,,,,,,,,,,,,,,,,
Dalatias licha,Unresolved,,,unresolved,65.389,,,,,,,,,,,,,,,,,,,,,,
Centrolophidae,Unresolved,,,unresolved,63.2,,,,,,,,,,,,,,,,,,,,,,
Squalus blainville,Sélaciens L prof,1.000000,single,high,57.333,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Bivalvia,Benthos,1.000000,single,high,57.224,163.765772,14.225293,13.944959,22.648952,39.053581,39.053581,28.888889,46.572283,46.572283,46.572283,43.496371,33.048280,46.572283,46.572283,43.496371,43.505350,33.048280,-381.521079,46.817883,48.197268,11.330530,16.922572
Caranx bartholomaei,Côtier pel L pred,1.000000,single,medium,55.955,163.765772,1052.557933,999.055395,11777.423523,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707,579.770625,4535.549158
Dasyatis marmorata,Unresolved,,,unresolved,55.451,,,,,,,,,,,,,,,,,,,,,,
Seriola rivoliana,Côtier pel L pred,1.000000,single,medium,51.117,163.765772,1052.557933,999.055395,11777.423523,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707,579.770625,4535.549158
Oblada melanurus,Côtier S inv,1.000000,single,high,45.842,163.765772,79.510256,76.944312,373.180416,228.226730,228.830344,223.019358,302.460327,302.460327,302.460327,244.226076,127.659422,302.460327,303.400726,244.226076,245.025938,127.659422,-1352.064159,266.013821,316.479608,54.647132,203.050192
Carcharhiniformes,Unresolved,,,unresolved,39.739,,,,,,,,,,,,,,,,,,,,,,
Promethichthys prometheus,Unresolved,,,unresolved,38.265,,,,,,,,,,,,,,,,,,,,,,
Miscellaneous aquatic invertebrates,Céphalopodes | Crustacés | Benthos,0.637696 | 0.315266 | 0.047038,catch_composition,low,35.476,163.765772,550.556954,523.977991,1920.825748,526.699095,526.699095,499.977860,790.463193,790.463193,790.463193,441.387607,189.239710,790.463193,790.503796,441.387607,441.495314,189.239710,-1953.956561,484.840808,841.001974,313.008030,924.921354
Schedophilus ovalis,Unresolved,,,unresolved,33.95,,,,,,,,,,,,,,,,,,,,,,
Pseudocaranx dentex,Unresolved,,,unresolved,30.464,,,,,,,,,,,,,,,,,,,,,,
Dentex maroccanus,Dem M pred,1.000000,single,high,26.785,163.765772,865.196085,822.424992,5615.493407,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360,484.640876,2412.077537
Rachycentridae,Côtier pel L pred,1.000000,single,medium,25.052,163.765772,1052.557933,999.055395,11777.423523,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707,579.770625,4535.549158
Lamnidae,Sélaciens L prof,1.000000,single,medium,24.614,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Sarda,Thons mineurs,1.000000,single,medium,21.889,163.765772,1395.634937,1321.894731,9241.412090,2965.086479,2997.818641,1727.313722,4278.698550,4278.698550,4278.698550,1413.607110,516.926347,4278.698550,4279.691205,1413.607110,1414.299730,516.926347,-5162.630056,1554.151413,4550.096146,750.381718,3860.227378
Isurus,Sélaciens L prof,1.000000,single,medium,20.731,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Lophius,Bathy L pred,1.000000,single,medium,15.601,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Hoplostethus atlanticus,Bathy L pred,1.000000,single,medium,13.538,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Serranus,Dem M pred,1.000000,single,medium,11.48,163.765772,865.196085,822.424992,5615.493407,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360,484.640876,2412.077537
Sebastidae,Bathy L pred,1.000000,single,medium,11.345,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Serranus cabrilla,Dem M pred,1.000000,single,high,10.806,163.765772,865.196085,822.424992,5615.493407,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360,484.640876,2412.077537
Diplodus sargus,Côtier M inv,1.000000,single,medium,10.196,163.765772,170.837609,164.379174,573.174129,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967,109.967259,314.242463
Deania calceus,Unresolved,,,unresolved,10.112,,,,,,,,,,,,,,,,,,,,,,
Lamniformes,Unresolved,,,unresolved,9.935,,,,,,,,,,,,,,,,,,,,,,
Dicologlossa hexophthalma,Côtier M inv,1.000000,single,high,9.268,163.765772,170.837609,164.379174,573.174129,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967,109.967259,314.242463
Carcharhinus longimanus,Sélaciens L prof,1.000000,single,high,8.884,163.765772,2984.356694,2810.614697,33756.075827,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024,1503.402270,11832.505589
Centroscyllium fabricii,Unresolved,,,unresolved,8.452,,,,,,,,,,,,,,,,,,,,,,
Liza,Mulets,1.000000,single,medium,7.908,163.765772,20.761510,20.294765,104.055417,84.967053,84.967053,80.718700,87.916766,87.916766,87.916766,58.815210,32.075058,87.916766,87.916766,58.815210,58.820906,32.075058,-183.117525,61.214848,89.985946,16.009476,63.984768
Alepisaurus ferox,Unresolved,,,unresolved,7.172,,,,,,,,,,,,,,,,,,,,,,
Dicentrarchus,Unresolved,,,unresolved,6.756,,,,,,,,,,,,,,,,,,,,,,
Gephyroberyx darwinii,Unresolved,,,unresolved,6.187,,,,,,,,,,,,,,,,,,,,,,
Aphanopus intermedius,Unresolved,,,unresolved,6.182,,,,,,,,,,,,,,,,,,,,,,
Parapristipoma octolineatum,Unresolved,,,unresolved,6.052,,,,,,,,,,,,,,,,,,,,,,
Priacanthidae,Dem M pred,1.000000,single,medium,5.545,163.765772,865.196085,822.424992,5615.493407,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360,484.640876,2412.077537
Psettodes bennettii,Côtier L pred,1.000000,single,medium,4.275,163.765772,834.792702,793.737434,7076.977860,5090.744396,9568.388961,8272.995088,19279.704720,19279.704720,19279.704720,6360.723192,2029.298348,19279.704720,-84799.195448,6360.723192,6366.230780,2029.298348,-469234.864873,6996.154043,20790.115719,469.046047,2908.726875
Scymnodon ringens,Unresolved,,,unresolved,4.231,,,,,,,,,,,,,,,,,,,,,,
Beryx decadactylus,Unresolved,,,unresolved,3.969,,,,,,,,,,,,,,,,,,,,,,
Squalus,Sélaciens L prof | Sélaciens M prof,0.809726 | 0.190274,catch_composition,medium,3.959,163.765772,2943.265798,2772.195440,30340.406421,106443.472380,110085.487319,55042.743660,519045.522015,519045.522015,519045.522015,43711.326429,11190.605350,519045.522015,-1134636.932488,43711.326429,43730.559477,11190.605350,-815704.522352,49790.245909,628102.100763,1484.415879,10771.970491
Carcharhinus plumbeus,Unresolved,,,unresolved,3.219,,,,,,,,,,,,,,,,,,,,,,
Geryon,Crustacés,1.000000,single,high,2.292,163.765772,79.649220,77.077782,199.420396,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505,54.734450,122.753568
Lampris guttatus,Unresolved,,,unresolved,1.986,,,,,,,,,,,,,,,,,,,,,,
Carcharias taurus,Unresolved,,,unresolved,1.311,,,,,,,,,,,,,,,,,,,,,,
Chimaeriformes,Unresolved,,,unresolved,0.983,,,,,,,,,,,,,,,,,,,,,,
Scyliorhinidae,Unresolved,,,unresolved,0.897,,,,,,,,,,,,,,,,,,,,,,
Epigonus telescopus,Bathy L pred,1.000000,single,high,0.636,163.765772,1106.358887,1049.729226,7084.224774,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532,606.807500,2931.579205
Bathytoshia centroura,Sélaciens L côtiers,1.000000,single,high,0.616,163.765772,1149.132987,1090.003899,26127.395566,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940,628.222446,9215.010266
Labridae,Côtier M pred | Dem M inv,0.000282 | 0.999718,catch_composition,medium,0.585,163.765772,172.540605,166.005275,512.786529,706.967223,706.968114,671.619708,891.486055,891.486055,891.486055,736.136032,400.645584,891.486055,818.150314,736.136032,736.279482,400.645584,-4632.248122,806.732754,946.992756,110.967930,284.535992
Malacostraca,Crustacés,1.000000,single,high,0.476,163.765772,79.649220,77.077782,199.420396,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505,54.734450,122.753568
Gymnothorax maderensis,Côtier M pred,1.000000,single,medium,0.469,163.765772,369.644464,353.618246,5618.076760,4122.703208,4125.865215,3919.571954,5709.651166,5709.651166,5709.651166,3836.132449,1443.832495,5709.651166,-254579.602961,3836.132449,3839.420568,1443.832495,-776414.352868,4226.531839,5979.062362,222.709772,2268.177034
Centroselachus crepidater,Unresolved,,,unresolved,0.391,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus obscurus,Unresolved,,,unresolved,0.295,,,,,,,,,,,,,,,,,,,,,,
Fistulariidae,Côtier L pred,1.000000,single,medium,0.234,163.765772,834.792702,793.737434,7076.977860,5090.744396,9568.388961,8272.995088,19279.704720,19279.704720,19279.704720,6360.723192,2029.298348,19279.704720,-84799.195448,6360.723192,6366.230780,2029.298348,-469234.864873,6996.154043,20790.115719,469.046047,2908.726875
Cetorhinus maximus,Unresolved,,,unresolved,0.171,,,,,,,,,,,,,,,,,,,,,,
Cephalopholis taeniops,Dem L pred,1.000000,single,high,0.094,163.765772,702.924270,669.216325,8905.495621,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581,400.815207,3457.571618
Oxynotus centrina,Unresolved,,,unresolved,0.072,,,,,,,,,,,,,,,,,,,,,,
Thunnus,Thons majeurs,1.000000,single,medium,0.034,163.765772,2736.422785,2578.791074,17894.357856,8524.661732,8877.094804,4438.547402,13559.458980,13559.458980,13559.458980,3620.876362,1183.597755,13559.458980,-35797.700389,3620.876362,3622.234339,1183.597755,-69439.826941,4014.207129,14860.336328,1388.786767,6982.262246
Etmopterus,Sélaciens M prof,1.000000,single,medium,0.033,163.765772,2768.400810,2608.699784,15804.802398,29649.259219,30156.732119,15078.366060,43428.986164,43428.986164,43428.986164,11692.022484,4034.874429,43428.986164,43435.067863,11692.022484,11696.249172,4034.874429,-41513.751621,13278.704635,47003.341511,1403.618052,6258.794187
Carcharhinus galapagensis,Unresolved,,,unresolved,0.015,,,,,,,,,,,,,,,,,,,,,,
Echinorhinus brucus,Unresolved,,,unresolved,0.014,,,,,,,,,,,,,,,,,,,,,,
Bramidae,Unresolved,,,unresolved,0.009,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus brachyurus,Unresolved,,,unresolved,0.008,,,,,,,,,,,,,,,,,,,,,,
Somniosus rostratus,Unresolved,,,unresolved,0.004,,,,,,,,,,,,,,,,,,,,,,
