system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,969,Fernando de Noronha (Brazil),364838.63013953704,364838.58272802585,99.99998700479958,common mask,1,64364912.46319284,64365291.187096454,64365291.187096454,64364912.46319284,64364912.46319284,64364912.46319284,64364912.46319284,64364912.46319284,,,Antoine-Morel,Antoine-Morel,483.3430765243019
EEZ,eez,970,St Paul and St. Peter Archipelago (Brazil),413752.3627787826,413752.30687787774,99.99998648928442,common mask,1,87955439.70016561,87954293.35169174,87954293.35169174,87955439.70016561,87955439.70016561,87955439.70016561,87955439.70016561,87955439.70016561,,,Antoine-Morel,Antoine-Morel,582.4107100665752
EEZ,eez,971,Japan (Ogasawara Islands),1085346.3295299234,1085354.7433378084,100.00077521871647,common mask,1,117314141.04068759,117315053.31564637,117315053.31564637,117314141.04068759,117314141.04068759,117314141.04068759,117314141.04068759,117314141.04068759,,,Antoine-Morel,Antoine-Morel,296.1346040854359
HighSeas,highseas,21,"Atlantic, Northwest",2637207.869260534,2637206.2681921013,99.99993928925923,common mask,1,347786073.3315563,346314765.6478918,346314765.6478918,347786073.3315563,347786073.3315563,347786073.3315563,347786073.3315563,347786073.3315563,,,Antoine-Morel,Antoine-Morel,361.3058220321215
HighSeas,highseas,27,"Atlantic, Northeast",5165751.521113375,5165750.11523654,99.9999727846601,common mask,1,712245297.8687356,708131802.0957941,708131802.0957941,712245297.8687356,712245297.8687356,712245297.8687356,712245297.8687356,712245297.8687356,,,Antoine-Morel,Antoine-Morel,377.74890497282627
HighSeas,highseas,31,"Atlantic, Western Central",7294043.286953618,7294043.669508337,100.00000524475526,common mask,1,909655045.7703563,909654722.9992923,909654722.9992923,909655045.7703563,909655045.7703563,909655045.7703563,909655045.7703563,909655045.7703563,,,Antoine-Morel,Antoine-Morel,341.6768322869618
HighSeas,highseas,34,"Atlantic, Eastern Central",9104599.556564048,9104599.142230483,99.9999954491841,common mask,1,1695379203.046114,1695381642.2492952,1695381642.2492952,1695379203.046114,1695379203.046114,1695379203.046114,1695379203.046114,1695379203.046114,,,Antoine-Morel,Antoine-Morel,510.1679101904812
HighSeas,highseas,41,"Atlantic, Southwest",12316026.404251738,12316028.23622318,100.00001487469564,common mask,1,1577139567.4835598,1575118531.8836164,1575118531.8836164,1577139567.4835596,1577139567.4835596,1577139567.4835596,1577139567.4835596,1577139567.4835596,,,Antoine-Morel,Antoine-Morel,350.8380203196945
HighSeas,highseas,47,"Atlantic, Southeast",14912931.185050102,14912932.578171274,100.0000093416992,common mask,1,1819645686.2817166,1817757378.2695136,1817757378.2695136,1819645686.2817166,1819645686.2817166,1819645686.2817166,1819645686.2817166,1819645686.2817166,,,Antoine-Morel,Antoine-Morel,334.2958259168296
HighSeas,highseas,48,"Atlantic, Antarctic",8822353.180908097,8191313.913453257,92.84726813226621,common mask,1,490420635.61787236,374634821.0902132,374634821.0902132,490420635.61787236,490420635.61787236,490420635.61787236,490420635.61787236,490420635.61787236,,,Antoine-Morel,Antoine-Morel,152.2970291738754
