taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Acanthocybium solandri,Piscivores,1.000000,single,medium,14481.141,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Saurida undosquamis,Piscivores,1.000000,single,high,12814.471,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Beryx splendens,Piscivores,1.000000,single,medium,12628.43,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Auxis rochei,Piscivores,1.000000,single,high,12019.498,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Scorpaeniformes,Benthivores | Benthivores/piscivores,0.446421 | 0.553579,catch_composition,medium,11758.761,0.000000,188.277687,2.387522,2.435548,174.759305,185.102442,176.536714,204.134211,204.134211,205.017378,58.534389,29.905445,205.017378,204.134211,58.534389,58.534389,29.905445,29.905445,59.902914,249.850051
Epinephelus maculatus,Piscivores,1.000000,single,medium,11557.627,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Isurus,Sharks,1.000000,single,high,10807.733,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Dussumieria elopsoides,Planktivores,1.000000,single,medium,10192.962,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Chirocentrus dorab,Piscivores,1.000000,single,medium,10071.892,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Oratosquilla oratoria,Shrimps,1.000000,single,medium,7655.831,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Saurida,Piscivores,1.000000,single,high,7506.669,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Stolephorus,Planktivores,1.000000,single,high,6796.825,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Sphyraena,Piscivores,1.000000,single,high,4858.532,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Rapana,Mollusks,1.000000,single,medium,4839.315,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Sphyraenidae,Piscivores,1.000000,single,high,4739.088,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Pseudopleuronectes herzensteini,Benthivores,1.000000,single,medium,4449.596,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Hemitriakis japanica,Sharks,1.000000,single,high,4446.223,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Makaira mazara,Piscivores,1.000000,single,low,4319.18,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Marine pelagic fishes not identified,Piscivores | Planktivores/Benthivores | Planktivores/piscivores,0.342221 | 0.456933 | 0.200846,catch_composition,medium,3605.253,0.000000,383.325254,2.613083,2.600966,490.036014,494.368983,238.362202,562.595247,562.595247,564.726793,82.043113,44.130224,564.726793,562.595247,82.043113,82.043113,44.130224,44.130224,87.898418,599.170728
Mierspenaeopsis hardwickii,Shrimps,1.000000,single,high,3465.975,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Beryx,Piscivores,1.000000,single,medium,2997.976,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Auxis thazard,Piscivores,1.000000,single,high,2330.078,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Polydactylus sexfilis,Benthivores,1.000000,single,high,2144.493,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Seriola dumerili,Piscivores,1.000000,single,medium,2118.212,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Cheilopogon unicolor,Planktivores,1.000000,single,medium,2088.956,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Lates calcarifer,Piscivores,1.000000,single,medium,1967.069,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Hexagrammidae,Benthivores,1.000000,single,medium,1670.994,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Clupanodon thrissa,Planktivores,1.000000,single,medium,1620.758,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Ommastrephes bartramii,Cephalopods,1.000000,single,high,1514.036,0.000000,89.629351,2.163611,2.194808,60.429914,60.429914,57.166699,57.355767,57.355767,57.563432,19.493725,11.747219,57.563432,57.355767,19.493725,19.493725,11.747219,11.747219,20.311628,58.256703
Mola mola,Unresolved,,,unresolved,1457.208,,,,,,,,,,,,,,,,,,,,
Scaridae,Unresolved,,,unresolved,1393.041,,,,,,,,,,,,,,,,,,,,
Aluterus,Planktivores/piscivores,1.000000,single,high,1323.441,0.000000,313.230461,2.682055,2.681200,557.498246,561.579077,390.297458,706.119465,706.119465,708.817290,151.235297,74.445179,708.817290,706.119465,151.235297,151.235297,74.445179,74.445179,161.866736,772.465221
Chionoecetes,Crabs,1.000000,single,high,1217.482,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Prionace glauca,Sharks,1.000000,single,high,1202.528,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Scylla,Crabs,1.000000,single,high,1157.359,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Gadiformes,Planktivores | Piscivores,0.763204 | 0.236796,catch_composition,medium,1107.01,0.000000,252.462135,2.362028,2.327341,233.118935,235.549957,105.683846,269.920406,269.920406,270.963013,37.764454,21.256942,270.963013,269.920406,37.764454,37.764454,21.256942,21.256942,40.334393,286.234940
Encrasicholina punctifer,Planktivores,1.000000,single,medium,1056.162,0.000000,78.433670,2.114615,2.082630,58.743234,58.743234,57.509626,59.935468,59.935468,60.167249,22.644217,14.451743,60.167249,59.935468,22.644217,22.644217,14.451743,14.451743,23.641958,61.050359
Nibea albiflora,Omnivores,1.000000,single,high,1043.592,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
Carcharhinus falciformis,Sharks,1.000000,single,high,978.989,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Parupeneus barberinus,Benthivores,1.000000,single,medium,846.724,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Epinephelus malabaricus,Piscivores,1.000000,single,medium,777.019,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Ranina ranina,Crabs,1.000000,single,high,757.647,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Metapenaeus ensis,Shrimps,1.000000,single,high,740.301,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Rachycentron canadum,Piscivores,1.000000,single,medium,574.593,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Sphyraena barracuda,Piscivores,1.000000,single,high,571.132,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Berycidae,Piscivores,1.000000,single,medium,404.981,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Psettodes erumei,Piscivores,1.000000,single,medium,341.495,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Paralithodes,Crabs,1.000000,single,medium,303.146,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Hemitrygon akajei,Benthivores,1.000000,single,medium,288.406,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Chionoecetes opilio,Crabs,1.000000,single,high,231.418,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Sillago sihama,Benthivores,1.000000,single,medium,216.945,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Lethrinus miniatus,Benthivores/piscivores,1.000000,single,medium,201.35,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Istiophorus platypterus,Piscivores,1.000000,single,low,138.777,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Lutjanus bohar,Piscivores,1.000000,single,medium,137.393,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Rhincodon typus,Sharks,1.000000,single,low,134.421,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Sergestidae,Shrimps,1.000000,single,high,129.129,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Lepidocybium flavobrunneum,Benthivores/piscivores,1.000000,single,medium,115.13,0.000000,282.558121,2.635023,2.718276,272.719527,290.020693,276.099700,290.397901,290.397901,291.579679,88.987703,43.714140,291.579679,290.397901,88.987703,88.987703,43.714140,43.714140,90.874276,310.383757
Acetes,Shrimps,1.000000,single,high,105.349,0.000000,20.606299,1.681031,1.710844,16.784638,16.784638,16.751069,14.219986,14.219986,14.312461,8.984976,6.548469,14.312461,14.219986,8.984976,8.984976,6.548469,6.548469,9.317836,14.606792
Zenopsis nebulosa,Piscivores,1.000000,single,medium,78.55,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Carcharhinus longimanus,Sharks,1.000000,single,high,65.963,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Lutjanus,Piscivores,1.000000,single,medium,30.772,0.000000,813.363464,3.159452,3.116054,795.139420,805.405731,260.951457,946.711015,946.711015,950.366948,86.497635,43.190395,950.366948,946.711015,86.497635,86.497635,43.190395,43.190395,94.134840,1012.014662
Alopias,Sharks,1.000000,single,high,17.368,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Holothuriidae,Echinoderms,1.000000,single,high,13.483,0.000000,14.100435,1.575034,1.499031,23.388329,23.388329,5.426092,94.559547,94.559547,95.058062,6.066690,4.333902,95.058062,94.559547,6.066690,6.066690,4.333902,4.333902,6.179615,206.440660
Tripneustes gratilla,Echinoderms,1.000000,single,high,11.656,0.000000,14.100435,1.575034,1.499031,23.388329,23.388329,5.426092,94.559547,94.559547,95.058062,6.066690,4.333902,95.058062,94.559547,6.066690,6.066690,4.333902,4.333902,6.179615,206.440660
Chionoecetes japonicus,Crabs,1.000000,single,high,10.477,0.000000,21.572874,1.694312,1.727586,9.165590,9.165590,9.128928,7.420034,7.420034,7.482974,6.943251,4.962788,7.482974,7.420034,6.943251,6.943251,4.962788,4.962788,7.305418,7.708260
Upeneus,Benthivores,1.000000,single,medium,6.831,0.000000,71.366198,2.080612,2.084953,53.284734,54.999638,53.074651,97.163804,97.163804,97.676681,20.771070,12.782114,97.676681,97.163804,20.771070,20.771070,12.782114,12.782114,21.497193,174.785847
Echinozoa,Echinoderms,1.000000,single,high,4.202,0.000000,14.100435,1.575034,1.499031,23.388329,23.388329,5.426092,94.559547,94.559547,95.058062,6.066690,4.333902,95.058062,94.559547,6.066690,6.066690,4.333902,4.333902,6.179615,206.440660
Rhopilema hispidum,Other invertebrates,1.000000,single,high,1.631,0.000000,10.000000,1.484811,1.484811,5.660377,5.660377,4.500000,4.998366,4.998366,5.022236,5.235763,4.301952,5.022236,4.998366,5.235763,5.235763,4.301952,4.301952,5.382990,5.132942
Sphyrna,Sharks,1.000000,single,high,1.181,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Isurus oxyrinchus,Sharks,1.000000,single,high,1.139,0.000000,1597.268427,3.547541,3.542463,0.000000,199.489005,0.000000,0.000000,0.000000,0.000000,341.579045,142.589649,0.000000,0.000000,341.579045,341.579045,142.589649,142.589649,354.606870,0.000000
Pinctada,Mollusks,1.000000,single,high,0.081,0.000000,14.610283,1.584668,1.596927,5.907643,5.907643,5.653614,4.782658,4.782658,4.825321,4.447806,3.391443,4.825321,4.782658,4.447806,4.447806,3.391443,3.391443,4.603723,4.917941
Scombroidei,Piscivores | Planktivores/Benthivores,0.428230 | 0.571770,catch_composition,medium,0.047,0.000000,400.941723,2.595748,2.580801,473.081169,477.477507,200.177300,526.524237,526.524237,528.513464,64.653490,36.511362,528.513464,526.524237,64.653490,64.653490,36.511362,36.511362,69.308441,555.617747
Caranx,Omnivores,1.000000,single,high,0.008,0.000000,255.902608,2.590579,2.578968,99.710959,114.922161,94.925705,122.683327,122.683327,123.160910,33.844851,17.544570,123.160910,122.683327,33.844851,33.844851,17.544570,17.544570,34.806636,132.234187
