model_id,method,scope,fraction,n_total,n_valid,n_invalid_or_unavailable,valid_routes,excluded_routes,uncertainty_type,min_fixed_H_tC,max_fixed_H_tC,range_fixed_H_tC,min_retained_L_tC,max_retained_L_tC,range_retained_L_tC,relative_spread_pct,baseline_ppr_fixed_H_tC,meaningful_sensitivity,status,assumption_class
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.0,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.0,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.01,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.01,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.05,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.05,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.1,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,inner,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,PP,0.1,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),standard_fixed_baseline_TL,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TE0.1,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1995_TEmean,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,all,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),SPPR_1986,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,inner,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_GE,PP,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,all,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_TE_EEfix,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,inner,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),new_WithEgestion,PP,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
52_1_Sea_of_Okhotsk_NE_(1980),Ulanowicz_TE,all,0.2,4,3,1,"['SC', 'SM', 'SE']",['SR'],discard-routing sensitivity envelope; not a confidence interval,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,not_assessed,hypothetical_designated_amounts
