scenario_id,model_id,method,scope,route,fraction,valid,group_id,name,sppr,H,L,trophic_info,contribution_H_tC,contribution_L_tC,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,16,Chub mackerel,367.1023673046354,0.7426541746,0.7426541746,Regular,30.292233953814446,30.292233953814446,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,15,Horse mackerel,256.97281502817276,1.7465229457,1.7465229457,Regular,49.8676575408695,49.8676575408695,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,14,Other small pelagic fish,55.911352757056015,1.689793515,1.689793515,Regular,10.497626811527848,10.497626811527848,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,13,Other cephalopods,133.9985194899797,0.0354708445375,0.0354708445375,Regular,0.5281156281204704,0.5281156281204704,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,12,Jumbo squid,702.7898111342278,0.10546329965,0.10546329965,Regular,8.235392493623996,8.235392493623996,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,11,Mesopelagic fish,171.79083871575892,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,10,Anchovy,79.85991930173947,23.1699877955,23.1699877955,Regular,205.59481728565757,205.59481728565757,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,9,Sardine,110.73428904389091,5.82596898325,5.82596898325,Regular,71.6816148168832,71.6816148168832,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,8,Macrobenthos,10.0,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,7,Chrysaora plocamia,104.84332169014303,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,6,Gelatinous zooplankton,83.73685906742837,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,5,Macrozooplankton,17.78279410038923,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,4,Mesozooplankton,14.125375446227538,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,3,Microzooplankton,10.0,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,2,Dino/silicoflagellates,1.0,0.0,0.0,PP,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,1,Diatoms,1.0,0.0,0.0,PP,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,40,diet_import,1.0,0.0,0.0,Import,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,39,Benthic detritus,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,38,Pelagic detritus,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,37,Fishery offal,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,36,Anchovy eggs,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,35,Leatherback turtle,909.2676876500602,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,34,Green sea turtle,256.8669565779018,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,33,Cetaceans,1231.4669893452026,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,32,Pinnipeds,490.14186999267866,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,S0,0.0,True,31,Seabirds,728.1510850960457,0.0,0.0,Regular,0.0,0.0,
