model_id,scope,fraction,route,method,ppr_fixed_H_tC,rank_ascending
13_2_Northern_Humboldt_Current_(1995-1998),all,0.75,SR,SPPR_1995_TEmean,460.6608517378714,2
13_2_Northern_Humboldt_Current_(1995-1998),all,0.75,SR,standard_fixed_baseline_TL,491.13855307725066,3
13_2_Northern_Humboldt_Current_(1995-1998),all,0.75,SR,SPPR_1995_TE0.1,491.13855307725066,4
13_2_Northern_Humboldt_Current_(1995-1998),all,0.75,SR,Ulanowicz_TE,676.7127932266408,5
13_2_Northern_Humboldt_Current_(1995-1998),inner,0.75,SR,Ulanowicz_TE,674.8104783422024,1
13_2_Northern_Humboldt_Current_(1995-1998),PP,0.75,SR,Ulanowicz_TE,516.7523377875302,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SC,SPPR_1986,396.2325384249224,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SC,SPPR_1995_TEmean,460.6608517378714,2
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SC,standard_fixed_baseline_TL,491.13855307725066,3
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SC,SPPR_1995_TE0.1,491.13855307725066,4
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SC,Ulanowicz_TE,676.7127932266408,5
13_2_Northern_Humboldt_Current_(1995-1998),inner,1.0,SC,Ulanowicz_TE,674.8104783422024,1
13_2_Northern_Humboldt_Current_(1995-1998),PP,1.0,SC,Ulanowicz_TE,516.7523377875302,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SE,SPPR_1995_TEmean,20.028890342780016,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SE,standard_fixed_baseline_TL,491.13855307725066,2
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SE,SPPR_1995_TE0.1,491.13855307725066,3
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SE,Ulanowicz_TE,676.7127932266408,4
13_2_Northern_Humboldt_Current_(1995-1998),inner,1.0,SE,Ulanowicz_TE,674.8104783422024,1
13_2_Northern_Humboldt_Current_(1995-1998),PP,1.0,SE,Ulanowicz_TE,516.7523377875302,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SR,SPPR_1986,396.2325384249224,1
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SR,SPPR_1995_TEmean,460.6608517378714,2
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SR,standard_fixed_baseline_TL,491.13855307725066,3
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SR,SPPR_1995_TE0.1,491.13855307725066,4
13_2_Northern_Humboldt_Current_(1995-1998),all,1.0,SR,Ulanowicz_TE,676.7127932266408,5
13_2_Northern_Humboldt_Current_(1995-1998),inner,1.0,SR,Ulanowicz_TE,674.8104783422024,1
13_2_Northern_Humboldt_Current_(1995-1998),PP,1.0,SR,Ulanowicz_TE,516.7523377875302,1
28_646_Guinea_(1998),all,0.0,S0,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.0,S0,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.0,S0,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.0,S0,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.0,S0,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.0,S0,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.0,S0,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.0,S0,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.0,S0,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.0,S0,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.0,S0,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.0,S0,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.0,S0,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.0,S0,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.0,S0,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.0,S0,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.0,SC,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.0,SC,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.0,SC,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.0,SC,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.0,SC,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.0,SC,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.0,SC,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.0,SC,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.0,SC,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.0,SC,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.0,SC,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.0,SC,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.0,SC,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.0,SC,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.0,SC,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.0,SC,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.0,SM,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.0,SM,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.0,SM,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.0,SM,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.0,SM,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.0,SM,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.0,SM,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.0,SM,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.0,SM,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.0,SM,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.0,SM,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.0,SM,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.0,SM,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.0,SM,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.0,SM,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.0,SM,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.0,SE,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.0,SE,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.0,SE,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.0,SE,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.0,SE,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.0,SE,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.0,SE,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.0,SE,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.0,SE,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.0,SE,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.0,SE,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.0,SE,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.0,SE,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.0,SE,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.0,SE,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.0,SE,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.01,SC,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.01,SC,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.01,SC,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.01,SC,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.01,SC,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.01,SC,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.01,SC,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.01,SC,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.01,SC,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.01,SC,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.01,SC,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.01,SC,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.01,SC,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.01,SC,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.01,SC,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.01,SC,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.01,SM,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.01,SM,SPPR_1995_TEmean,20.153602493065463,2
28_646_Guinea_(1998),all,0.01,SM,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.01,SM,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.01,SM,new_WithEgestion,44.795073560270026,5
28_646_Guinea_(1998),all,0.01,SM,new_GE,127.35487444284814,6
28_646_Guinea_(1998),all,0.01,SM,Ulanowicz_TE,185.9613133278664,7
28_646_Guinea_(1998),all,0.01,SM,new_TE_EEfix,382.10126494288465,8
28_646_Guinea_(1998),inner,0.01,SM,new_WithEgestion,44.794475682403544,1
28_646_Guinea_(1998),inner,0.01,SM,new_GE,127.35368543639808,2
28_646_Guinea_(1998),inner,0.01,SM,Ulanowicz_TE,185.95970550056188,3
28_646_Guinea_(1998),inner,0.01,SM,new_TE_EEfix,382.09881984264916,4
28_646_Guinea_(1998),PP,0.01,SM,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.01,SM,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.01,SM,Ulanowicz_TE,124.50595502455991,3
28_646_Guinea_(1998),PP,0.01,SM,new_TE_EEfix,309.60944277946055,4
28_646_Guinea_(1998),all,0.01,SE,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.01,SE,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.01,SE,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.01,SE,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.01,SE,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.01,SE,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.01,SE,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.01,SE,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.01,SE,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.01,SE,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.01,SE,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.01,SE,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.01,SE,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.01,SE,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.01,SE,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.01,SE,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.05,SC,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.05,SC,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.05,SC,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.05,SC,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.05,SC,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.05,SC,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.05,SC,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.05,SC,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.05,SC,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.05,SC,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.05,SC,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.05,SC,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.05,SC,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.05,SC,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.05,SC,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.05,SC,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.05,SM,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.05,SM,SPPR_1995_TEmean,20.74177296034776,2
28_646_Guinea_(1998),all,0.05,SM,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.05,SM,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.05,SM,new_WithEgestion,44.92694992244599,5
28_646_Guinea_(1998),all,0.05,SM,new_GE,128.31810596398407,6
28_646_Guinea_(1998),all,0.05,SM,Ulanowicz_TE,191.48782742384714,7
28_646_Guinea_(1998),all,0.05,SM,new_TE_EEfix,398.1889158363672,8
28_646_Guinea_(1998),inner,0.05,SM,new_WithEgestion,44.92635204457952,1
28_646_Guinea_(1998),inner,0.05,SM,new_GE,128.31691695753398,2
28_646_Guinea_(1998),inner,0.05,SM,Ulanowicz_TE,191.48617239886764,3
28_646_Guinea_(1998),inner,0.05,SM,new_TE_EEfix,398.18636778454595,4
28_646_Guinea_(1998),PP,0.05,SM,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.05,SM,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.05,SM,Ulanowicz_TE,128.19998219320388,3
28_646_Guinea_(1998),PP,0.05,SM,new_TE_EEfix,322.6456294894035,4
28_646_Guinea_(1998),all,0.05,SE,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.05,SE,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.05,SE,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.05,SE,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.05,SE,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.05,SE,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.05,SE,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.05,SE,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.05,SE,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.05,SE,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.05,SE,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.05,SE,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.05,SE,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.05,SE,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.05,SE,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.05,SE,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.1,SC,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.1,SC,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.1,SC,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.1,SC,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.1,SC,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.1,SC,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.1,SC,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.1,SC,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.1,SC,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.1,SC,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.1,SC,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.1,SC,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.1,SC,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.1,SC,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.1,SC,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.1,SC,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.1,SM,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.1,SM,SPPR_1995_TEmean,21.51080367739108,2
28_646_Guinea_(1998),all,0.1,SM,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.1,SM,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.1,SM,new_WithEgestion,45.092889416611655,5
28_646_Guinea_(1998),all,0.1,SM,new_GE,129.5428119568768,6
28_646_Guinea_(1998),all,0.1,SM,Ulanowicz_TE,198.87444285855338,7
28_646_Guinea_(1998),all,0.1,SM,new_TE_EEfix,420.3094357758895,8
28_646_Guinea_(1998),inner,0.1,SM,new_WithEgestion,45.09229153874518,1
28_646_Guinea_(1998),inner,0.1,SM,new_GE,129.54162295042676,2
28_646_Guinea_(1998),inner,0.1,SM,Ulanowicz_TE,198.87272481143705,3
28_646_Guinea_(1998),inner,0.1,SM,new_TE_EEfix,420.30674616563806,4
28_646_Guinea_(1998),PP,0.1,SM,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.1,SM,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.1,SM,Ulanowicz_TE,133.1370233288109,3
28_646_Guinea_(1998),PP,0.1,SM,new_TE_EEfix,340.57038616229005,4
28_646_Guinea_(1998),all,0.1,SE,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.1,SE,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.1,SE,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.1,SE,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.1,SE,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.1,SE,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.1,SE,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.1,SE,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.1,SE,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.1,SE,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.1,SE,Ulanowicz_TE,184.62748567446565,3
28_646_Guinea_(1998),inner,0.1,SE,new_TE_EEfix,378.2780272032099,4
28_646_Guinea_(1998),PP,0.1,SE,new_WithEgestion,11.943662110024459,1
28_646_Guinea_(1998),PP,0.1,SE,new_GE,50.87646327925089,2
28_646_Guinea_(1998),PP,0.1,SE,Ulanowicz_TE,123.61543586592236,3
28_646_Guinea_(1998),PP,0.1,SE,new_TE_EEfix,306.51334843105826,4
28_646_Guinea_(1998),all,0.2,SC,SPPR_1986,15.793428413720319,1
28_646_Guinea_(1998),all,0.2,SC,SPPR_1995_TEmean,20.010161919197103,2
28_646_Guinea_(1998),all,0.2,SC,standard_fixed_baseline_TL,34.71738020915083,3
28_646_Guinea_(1998),all,0.2,SC,SPPR_1995_TE0.1,34.71738020915083,4
28_646_Guinea_(1998),all,0.2,SC,new_WithEgestion,44.76222514004085,5
28_646_Guinea_(1998),all,0.2,SC,new_GE,127.11631987635315,6
28_646_Guinea_(1998),all,0.2,SC,Ulanowicz_TE,184.6290821182383,7
28_646_Guinea_(1998),all,0.2,SC,new_TE_EEfix,378.28044785244373,8
28_646_Guinea_(1998),inner,0.2,SC,new_WithEgestion,44.76162726217438,1
28_646_Guinea_(1998),inner,0.2,SC,new_GE,127.11513086990311,2
28_646_Guinea_(1998),inner,0.2,SC,Ulanowicz_TE,184.62748567446565,3
