system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,111,Eritrea,78182.02433510637,78813.21238729593,100.80733142631885,common mask,1,48759329.95938775,49262588.3212555,49262588.3212555,48759329.95938774,48759329.95938774,48759329.95938774,48759329.95938774,48759329.95938774,,,Antoine-Morel,Antoine-Morel,1708.6690515405398
EEZ,eez,116,Cambodia,48603.58953867362,48872.46615887145,100.55320321554417,common mask,1,15046285.380030023,15242804.771196762,15242804.771196762,15046285.380030023,15046285.380030023,15046285.380030023,15046285.380030023,15046285.380030023,,,Antoine-Morel,Antoine-Morel,848.1410542428033
EEZ,eez,120,Cameroon,14561.461347050781,14847.162632853799,101.96203718152836,common mask,1,11148132.627689498,11407771.67435826,11407771.67435826,11148132.627689498,11148132.627689498,11148132.627689498,11148132.627689498,11148132.627689498,,,Antoine-Morel,Antoine-Morel,2097.5112585896845
EEZ,eez,136,Cayman Isl. (UK),120632.65227652105,120665.76521055745,100.02744939567481,common mask,1,16369031.323734129,16374481.113916073,16374481.113916073,16369031.323734129,16369031.323734129,16369031.323734129,16369031.323734129,16369031.323734129,,,Antoine-Morel,Antoine-Morel,371.76220794777305
EEZ,eez,144,Sri Lanka,531875.682189968,532684.990829307,100.15216124113942,common mask,1,147386969.23724756,147868030.64073592,147868030.64073592,147386969.23724756,147386969.23724756,147386969.23724756,147386969.23724756,147386969.23724756,,,Antoine-Morel,Antoine-Morel,759.1998078495772
EEZ,eez,152,Chile (mainland),1932002.937426129,1944284.3844652371,100.63568469805072,common mask,1,369260877.31329334,370688301.9382646,370688301.9382646,369260877.31329334,369260877.31329334,369260877.31329334,369260877.31329334,369260877.31329334,,,Antoine-Morel,Antoine-Morel,523.6398024438604
EEZ,eez,156,China,2613061.158724173,2617485.777986415,100.16932704569389,common mask,1,742851140.6029555,745915556.5194845,745915556.5194845,742851140.6029555,742851140.6029555,742851140.6029555,742851140.6029555,742851140.6029555,,,Antoine-Morel,Antoine-Morel,778.8599197522608
EEZ,eez,157,Taiwan,1150681.8448039098,1150996.479051876,100.02734328775475,common mask,1,214948493.95090738,215072414.2442835,215072414.2442835,214948493.95090738,214948493.95090738,214948493.95090738,214948493.95090738,214948493.95090738,,,Antoine-Morel,Antoine-Morel,511.7835013096077
EEZ,eez,174,Comoros Isl.,231712.47624152715,232188.80741985008,100.20556993134302,common mask,1,41525835.64220466,41644040.28147358,41644040.28147358,41525835.64220466,41525835.64220466,41525835.64220466,41525835.64220466,41525835.64220466,,,Antoine-Morel,Antoine-Morel,490.99390142367884
EEZ,eez,175,Mayotte (France),66720.3023548172,66798.17111659456,100.11670924595522,common mask,1,12072072.381468596,12094196.736703603,12094196.736703603,12072072.381468596,12072072.381468596,12072072.381468596,12072072.381468596,12072072.381468596,,,Antoine-Morel,Antoine-Morel,495.7137444048945
