taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix,SPPR_1995_TEmean_catch,Ulanowicz_globalTEmean_catch
Trochus niloticus,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,10391.687,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Sillago sihama,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,10130.215,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Isurus oxyrinchus,Oceanic sharks,1.000000,single,high,9988.858,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Scatophagus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,9427.513,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Scyris indica,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,8953.005,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Pellona ditchela,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,8525.981,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Panulirus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,8480.27,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Lamniformes,Oceanic sharks | Coastal elasmobranch,0.305731 | 0.694269,catch_composition,medium,7511.152,276.665746,1380.156554,813.237349,11696.257871,3303.980516,3755.931739,2869.988061,18858.336069,18858.336069,18858.336069,9043.074077,1863.271319,18858.336069,107107363.803131,9043.074077,-5362399.549138,1863.271319,11568499580500166656.000000,14990.009917,26162.023176,174.929003,766.601483
Siganidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,6976.849,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Holothuriidae,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,6933.362,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Holothuria leucospilota,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,6913.626,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Caesionidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,6893.68,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Scomberomorus lineolatus,Coastal scombrids,1.000000,single,high,6307.401,276.665746,2151.411916,1228.563684,5449.628126,1746.481623,2058.735989,1231.124121,5799.192784,5799.192784,5799.192784,2889.445671,773.655572,5799.192784,16496946.005748,2889.445671,-17915259.483700,773.655572,-5915900048852866.000000,4649.462240,7908.520493,241.012964,536.974768
Stichopus,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,5680.072,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Sphyrnidae,Oceanic sharks,1.000000,single,high,5574.426,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Platycaranx malabaricus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,5423.849,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Priacanthidae,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,5378.071,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Alopias vulpinus,Oceanic sharks,1.000000,single,high,5260.447,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Alopias pelagicus,Oceanic sharks,1.000000,single,high,5260.17,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Alopias superciliosus,Oceanic sharks,1.000000,single,high,5259.934,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Tridacna,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,4823.271,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Chanos chanos,2 Milkfish plus | 3 Milkfish plus,0.439373 | 0.560627,model_biomass,medium,4622.736,276.665746,485.961749,307.552703,638.650595,251.210296,374.831666,345.115264,956.435109,956.435109,956.435109,803.312750,289.927856,956.435109,159049.064874,803.312750,1584668.121412,289.927856,-39752686.436935,1316.384537,1317.518422,81.736492,114.212257
Muraenesocidae,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,4608.269,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Aluterus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,4343.005,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Panulirus penicillatus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,4257.642,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Panulirus versicolor,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,4231.949,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Carcharhinus sorrah,Coastal elasmobranch,1.000000,single,high,4201.738,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Carcharhinus limbatus,Coastal elasmobranch,1.000000,single,high,4160.535,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Carcharhinus albimarginatus,Coastal elasmobranch,1.000000,single,high,4159.253,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Carcharhinus melanopterus,Coastal elasmobranch,1.000000,single,high,4159.23,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Carcharhinus amblyrhynchos,Coastal elasmobranch,1.000000,single,high,4158.912,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Galeocerdo cuvier,Coastal elasmobranch,1.000000,single,high,4097.243,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Istiophorus,Tuna-like,1.000000,single,high,3534.153,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Hyporhamphus,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,3515.63,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Lethrinus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,3407.404,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Sphyrna zygaena,Oceanic sharks,1.000000,single,high,3323.229,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Sphyrna lewini,Oceanic sharks,1.000000,single,high,3305.878,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Sphyrna mokarran,Oceanic sharks,1.000000,single,high,3254.798,276.665746,1757.235698,1018.406889,15272.448234,5138.664287,6104.491483,3552.814043,23073.269039,23073.269039,23073.269039,8719.781079,1862.135636,23073.269039,96997077.044404,8719.781079,-2827644.466329,1862.135636,8326891708518671360.000000,14383.018786,31688.009682,208.554284,1011.467389
Acanthurus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,3228.44,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Carcharhinus macloti,Coastal elasmobranch,1.000000,single,high,3101.874,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Turbo marmoratus,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,2967.737,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Makaira,Tuna-like,1.000000,single,high,2581.544,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Tetrapturus angustirostris,Tuna-like,1.000000,single,high,2265.749,276.665746,3650.332839,2005.591894,10202.439190,2103.316703,2473.629877,2211.425110,8474.746773,8474.746773,8474.746773,5374.550638,1271.625707,8474.746773,11745249.699026,5374.550638,-414959.643064,1271.625707,-2163898509.296668,8903.015340,11378.963772,351.683283,849.640130
Scarus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,2206.454,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Holothuria atra,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,2096.13,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Holothuria edulis,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,2091.225,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Bohadschia marmorata,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,2077.579,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Makaira mazara,Marlins,1.000000,single,high,1896.956,276.665746,4151.453096,2259.598482,15252.832876,2733.073309,3165.476841,2848.929157,9570.959304,9570.959304,9570.959304,5875.284723,1362.121727,9570.959304,24584098.779442,5875.284723,-14374601.068116,1362.121727,1690219893847464960.000000,9479.149813,12974.666138,385.551808,1105.841938
Hilsa kelee,2-3 Hilsa,1.000000,single,high,1711.091,276.665746,19.832171,15.945855,27.184936,23.959577,23.959577,22.402205,23.534100,23.534100,23.534100,8.732358,6.162297,23.534100,27.800673,8.732358,8.694548,6.162297,6.925038,9.202946,23.246832,8.458360,11.637438
Tenualosa toli,2-3 Hilsa,1.000000,single,high,1566.141,276.665746,19.832171,15.945855,27.184936,23.959577,23.959577,22.402205,23.534100,23.534100,23.534100,8.732358,6.162297,23.534100,27.800673,8.732358,8.694548,6.162297,6.925038,9.202946,23.246832,8.458360,11.637438
Scatophagus argus,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,1412.578,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Lobotes surinamensis,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,1305.306,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Megalops cyprinoides,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,1190.199,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Hemiramphidae,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,870.384,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Sphyraena jello,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,818.529,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Gnathanodon speciosus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,483.716,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Bregmaceros mcclellandi,2 S pelagics | 3 S pelagics,0.297599 | 0.702401,model_biomass,medium,255.081,276.665746,140.109476,97.632900,192.742209,80.893492,105.806754,98.775728,234.092906,234.092906,234.092906,202.855848,80.162213,234.092906,-33950.413664,202.855848,227501.375555,80.162213,-5091897.075108,296.389113,299.235812,34.174400,48.437594
Lutjanus argentimaculatus,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,231.181,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Trochus,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,230.468,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Saccostrea cuccullata,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,212.899,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Lambis lambis,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,212.788,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Menidae,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,154.076,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Scyllaridae,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,153.675,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Pomadasys argenteus,2 SM pisc | 3 SM pisc,0.305599 | 0.694401,model_biomass,medium,152.166,276.665746,735.917019,452.492682,682.505571,235.544874,314.328392,298.611973,954.928230,954.928230,954.928230,843.700548,294.126635,954.928230,10111.529968,843.700548,668478.011642,294.126635,-16893452.951404,1324.453670,1272.235398,110.428635,131.805708
Echinodermata,2 Macrobenthos | 3 Macrobenthos,0.363211 | 0.636789,model_biomass,medium,139.415,276.665746,43.212782,32.623281,41.368719,34.461512,34.461512,31.432014,106.719149,106.719149,106.719149,113.412456,57.717594,106.719149,106.719149,113.412456,25.029149,57.717594,63.584441,206.884057,165.070073,14.477738,16.337529
Panulirus polyphagus,2 Crustaceans | 3 Crustaceans,0.212999 | 0.787001,model_biomass,medium,104.265,276.665746,87.346446,62.825827,62.583797,49.059783,49.059783,45.848307,88.616835,88.616835,88.616835,112.736869,69.749027,88.616835,88.616835,112.736869,18.000131,69.749027,77.336753,138.030843,98.463929,24.163479,23.495104
Carcharhinus obscurus,Coastal elasmobranch,1.000000,single,high,74.998,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Labridae,2 L pisc | 3 L pisc,0.449531 | 0.550469,model_biomass,medium,67.274,276.665746,1671.644897,968.768055,4321.103431,1003.861945,1190.295649,1071.266084,3542.246528,3542.246528,3542.246528,2538.689141,681.946673,3542.246528,60332.209612,2538.689141,4692815.596611,681.946673,8778895377.827705,4084.723039,4708.979406,198.988407,443.769811
Polynemus,2 L pisc | 3 L pisc | 2 SM inv | 3 SM inv,0.092118 | 0.112802 | 0.252112 | 0.542968,model_biomass,medium,56.255,276.665746,497.781419,303.811932,1095.751534,300.256473,352.156415,320.786361,1010.836663,1010.836663,1010.836663,791.681783,251.155339,1010.836663,17125.375003,791.681783,1103613.561783,251.155339,1798726826.260244,1293.436300,1364.669930,74.929619,142.652833
Decapterus macarellus,2 Carangids | 3 Carangids,0.304387 | 0.695613,model_biomass,medium,23.574,276.665746,1047.559324,629.821299,2238.505040,641.128381,754.920494,726.746267,2160.615050,2160.615050,2160.615050,1714.802766,507.968664,2160.615050,1782592.482977,1714.802766,15448395.144238,507.968664,363121069.828352,2799.375544,2890.556852,143.635600,294.157869
Carcharhinus brachyurus,Coastal elasmobranch,1.000000,single,medium,2.775,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Epinephelus tauvina,2 L pisc comm | 3 L pisc comm,0.479099 | 0.520901,model_biomass,medium,2.122,276.665746,942.008432,569.455705,2134.327853,640.479051,809.758325,735.799922,2161.826618,2161.826618,2161.826618,1597.141175,484.321234,2161.826618,-1582279.837302,1597.141175,18597729.236262,484.321234,-731199951.695844,2522.004884,2847.344437,132.205276,267.681374
Rajiformes,Coastal elasmobranch,1.000000,single,medium,0.897,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Lepidocybium flavobrunneum,ML bathy,1.000000,single,low,0.512,276.665746,308.890964,203.245868,1395.995486,429.452734,552.655175,497.389657,1517.166669,1517.166669,1517.166669,936.239412,268.385112,1517.166669,-1057816.758889,936.239412,347166.430693,268.385112,-52122071.523651,1486.238329,1946.997288,60.196399,159.557956
Carcharhinus plumbeus,Coastal elasmobranch,1.000000,single,medium,0.183,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Mobula birostris,Coastal elasmobranch,1.000000,single,medium,0.079,276.665746,1214.104792,722.888243,10121.435398,2496.053382,2721.712560,2569.296656,17002.234886,17002.234886,17002.234886,9185.440402,1863.771432,17002.234886,111559561.583727,9185.440402,-6478612.295953,1863.771432,12995984252063950848.000000,15257.306447,23728.582321,160.121668,658.771560
Mene maculata,2 SM inv | 3 SM inv,0.317090 | 0.682910,model_biomass,medium,0.022,276.665746,195.237034,132.430212,264.469084,118.913507,136.139541,127.362312,358.406583,358.406583,358.406583,341.418803,140.125818,358.406583,5989.509989,341.418803,178554.604556,140.125818,-299079.478285,574.027146,502.728082,42.955466,65.044787
Lampris guttatus,ML bathy,1.000000,single,high,0.006,276.665746,308.890964,203.245868,1395.995486,429.452734,552.655175,497.389657,1517.166669,1517.166669,1517.166669,936.239412,268.385112,1517.166669,-1057816.758889,936.239412,347166.430693,268.385112,-52122071.523651,1486.238329,1946.997288,60.196399,159.557956
